measure_name,sex_name,age_name,cause_name,cityregion,val,population_number
Deaths,Female,25 to 29,Breast cancer,bristol,0.3329700190000139,44163.23258114209
Deaths,Female,25 to 29,Cardiovascular diseases,bristol,0.8317090464119546,44163.23258114209
Deaths,Female,25 to 29,Chronic obstructive pulmonary disease,bristol,0.028857631705515183,44163.23258114209
Deaths,Female,25 to 29,Colon and rectum cancer,bristol,0.14274968007189837,44163.23258114209
Deaths,Female,25 to 29,Diabetes mellitus type 2,bristol,0.009294593095911876,44163.23258114209
Deaths,Female,25 to 29,Ischemic heart disease,bristol,0.09487417351437137,44163.23258114209
Deaths,Female,25 to 29,Liver cancer,bristol,0.06116193529885941,44163.23258114209
Deaths,Female,25 to 29,Lower respiratory infections,bristol,0.23949348421898692,44163.23258114209
Deaths,Female,25 to 29,Neoplasms,bristol,2.9081658395626118,44163.23258114209
Deaths,Female,25 to 29,Road injuries,bristol,0.5960714596429734,44163.23258114209
Deaths,Female,25 to 29,Stomach cancer,bristol,0.062004273084272386,44163.23258114209
Deaths,Female,25 to 29,Stroke,bristol,0.27399823761786274,44163.23258114209
Deaths,Female,25 to 29,"Tracheal, bronchus, and lung cancer",bristol,0.053792340892350785,44163.23258114209
Deaths,Female,25 to 29,Uterine cancer,bristol,0.017854867951539403,44163.23258114209
Deaths,Female,30 to 34,All causes,bristol,13.670646337417176,39816.79638633595
Deaths,Female,30 to 34,Breast cancer,bristol,1.131526144945338,39816.79638633595
Deaths,Female,30 to 34,Cardiovascular diseases,bristol,1.292878426083944,39816.79638633595
Deaths,Female,30 to 34,Chronic obstructive pulmonary disease,bristol,0.03669677113154368,39816.79638633595
Deaths,Female,30 to 34,Colon and rectum cancer,bristol,0.31073233284890345,39816.79638633595
Deaths,Female,30 to 34,Diabetes mellitus type 2,bristol,0.022487127649141243,39816.79638633595
Deaths,Female,30 to 34,Ischemic heart disease,bristol,0.2548460982931494,39816.79638633595
Deaths,Female,30 to 34,Liver cancer,bristol,0.06991100752232757,39816.79638633595
Deaths,Female,30 to 34,Lower respiratory infections,bristol,0.28284375013186286,39816.79638633595
Deaths,Female,30 to 34,Neoplasms,bristol,4.6469891588119205,39816.79638633595
Deaths,Female,30 to 34,Road injuries,bristol,0.41040903658832234,39816.79638633595
Deaths,Female,30 to 34,Stomach cancer,bristol,0.13320612295011464,39816.79638633595
Deaths,Female,30 to 34,Stroke,bristol,0.4433374076891252,39816.79638633595
Deaths,Female,30 to 34,"Tracheal, bronchus, and lung cancer",bristol,0.15687950048598193,39816.79638633595
Deaths,Female,30 to 34,Uterine cancer,bristol,0.02847958205974008,39816.79638633595
Deaths,Female,35 to 39,All causes,bristol,22.381519452961378,37411.906298463895
Deaths,Female,35 to 39,Breast cancer,bristol,2.9633670802145953,37411.906298463895
Deaths,Female,35 to 39,Cardiovascular diseases,bristol,2.362472034600781,37411.906298463895
Deaths,Female,35 to 39,Chronic obstructive pulmonary disease,bristol,0.08244145273677572,37411.906298463895
Deaths,Female,35 to 39,Colon and rectum cancer,bristol,0.5988505967915433,37411.906298463895
Deaths,Female,35 to 39,Diabetes mellitus type 2,bristol,0.03664645166336308,37411.906298463895
Deaths,Female,35 to 39,Ischemic heart disease,bristol,0.6184082661502285,37411.906298463895
Deaths,Female,35 to 39,Liver cancer,bristol,0.12811935836299623,37411.906298463895
Deaths,Female,35 to 39,Lower respiratory infections,bristol,0.49234216443152085,37411.906298463895
Deaths,Female,35 to 39,Neoplasms,bristol,9.036173777055906,37411.906298463895
Deaths,Female,35 to 39,Road injuries,bristol,0.43343120345497915,37411.906298463895
Deaths,Female,35 to 39,Stomach cancer,bristol,0.23484528881121086,37411.906298463895
Deaths,Female,35 to 39,Stroke,bristol,0.8108631283917878,37411.906298463895
Deaths,Female,35 to 39,"Tracheal, bronchus, and lung cancer",bristol,0.4058077700047539,37411.906298463895
Deaths,Female,35 to 39,Uterine cancer,bristol,0.06329597833661052,37411.906298463895
Deaths,Female,40 to 44,All causes,bristol,30.520919714661346,34506.57967382901
Deaths,Female,40 to 44,Breast cancer,bristol,4.902890504993145,34506.57967382901
Deaths,Female,40 to 44,Cardiovascular diseases,bristol,3.7261438226488077,34506.57967382901
Deaths,Female,40 to 44,Chronic obstructive pulmonary disease,bristol,0.22166019733900344,34506.57967382901
Deaths,Female,40 to 44,Colon and rectum cancer,bristol,0.9733978772178091,34506.57967382901
Deaths,Female,40 to 44,Diabetes mellitus type 2,bristol,0.049285469845750406,34506.57967382901
Deaths,Female,40 to 44,Ischemic heart disease,bristol,1.164879955932695,34506.57967382901
Deaths,Female,40 to 44,Liver cancer,bristol,0.18899418785083585,34506.57967382901
Deaths,Female,40 to 44,Lower respiratory infections,bristol,0.6998697709073538,34506.57967382901
Deaths,Female,40 to 44,Neoplasms,bristol,13.969762621044696,34506.57967382901
Deaths,Female,40 to 44,Road injuries,bristol,0.4013990144729922,34506.57967382901
Deaths,Female,40 to 44,Stomach cancer,bristol,0.3860501158731831,34506.57967382901
Deaths,Female,40 to 44,Stroke,bristol,1.239483801749339,34506.57967382901
Deaths,Female,40 to 44,"Tracheal, bronchus, and lung cancer",bristol,1.0492486011834679,34506.57967382901
Deaths,Female,40 to 44,Uterine cancer,bristol,0.13783994385434145,34506.57967382901
Deaths,Female,45 to 49,All causes,bristol,57.246808713942265,37654.39541035355
Deaths,Female,45 to 49,Breast cancer,bristol,9.922657970761177,37654.39541035355
Deaths,Female,45 to 49,Cardiovascular diseases,bristol,7.533207003313742,37654.39541035355
Deaths,Female,45 to 49,Chronic obstructive pulmonary disease,bristol,0.6639818635278653,37654.39541035355
Deaths,Female,45 to 49,Colon and rectum cancer,bristol,2.2184678408531875,37654.39541035355
Deaths,Female,45 to 49,Diabetes mellitus type 2,bristol,0.2185642040615675,37654.39541035355
Deaths,Female,45 to 49,Ischemic heart disease,bristol,2.781449085408206,37654.39541035355
Deaths,Female,45 to 49,Liver cancer,bristol,0.423177467242785,37654.39541035355
Deaths,Female,45 to 49,Lower respiratory infections,bristol,1.206851054558211,37654.39541035355
Deaths,Female,45 to 49,Neoplasms,bristol,29.516446480083385,37654.39541035355
Deaths,Female,45 to 49,Road injuries,bristol,0.5021966155243718,37654.39541035355
Deaths,Female,45 to 49,Stomach cancer,bristol,0.6499812820957711,37654.39541035355
Deaths,Female,45 to 49,Stroke,bristol,2.315929874741322,37654.39541035355
Deaths,Female,45 to 49,"Tracheal, bronchus, and lung cancer",bristol,3.4028054519796327,37654.39541035355
Deaths,Female,45 to 49,Uterine cancer,bristol,0.37991131755013957,37654.39541035355
Deaths,Female,5 to 9,All causes,bristol,1.4263643962241288,33012.787282073135
Deaths,Female,5 to 9,Cardiovascular diseases,bristol,0.05127570034451659,33012.787282073135
Deaths,Female,5 to 9,Chronic obstructive pulmonary disease,bristol,0.008886629907384588,33012.787282073135
Deaths,Female,5 to 9,Liver cancer,bristol,0.005704502041981558,33012.787282073135
Deaths,Female,5 to 9,Lower respiratory infections,bristol,0.058277038728275554,33012.787282073135
Deaths,Female,5 to 9,Neoplasms,bristol,0.4925032347929098,33012.787282073135
Deaths,Female,5 to 9,Road injuries,bristol,0.11139691586182972,33012.787282073135
Deaths,Female,5 to 9,Stroke,bristol,0.011658237477857231,33012.787282073135
Deaths,Female,50 to 54,All causes,bristol,88.22607409509793,38144.6808219449
Deaths,Female,50 to 54,Breast cancer,bristol,14.123473290311392,38144.6808219449
Deaths,Female,50 to 54,Cardiovascular diseases,bristol,11.682954857654742,38144.6808219449
Deaths,Female,50 to 54,Chronic obstructive pulmonary disease,bristol,1.9015098520920206,38144.6808219449
Deaths,Female,50 to 54,Colon and rectum cancer,bristol,3.9088321281424845,38144.6808219449
Deaths,Female,50 to 54,Diabetes mellitus type 2,bristol,0.312844492475049,38144.6808219449
Deaths,Female,50 to 54,Ischemic heart disease,bristol,4.6917465434785814,38144.6808219449
Deaths,Female,50 to 54,Liver cancer,bristol,0.865535481072983,38144.6808219449
Deaths,Female,50 to 54,Lower respiratory infections,bristol,1.9521184268172518,38144.6808219449
Deaths,Female,50 to 54,Neoplasms,bristol,49.116317835497284,38144.6808219449
Deaths,Female,50 to 54,Road injuries,bristol,0.5324673537007142,38144.6808219449
Deaths,Female,50 to 54,Stomach cancer,bristol,1.0187081242158236,38144.6808219449
Deaths,Female,50 to 54,Stroke,bristol,3.537312488822134,38144.6808219449
Deaths,Female,50 to 54,"Tracheal, bronchus, and lung cancer",bristol,7.379610699812078,38144.6808219449
Deaths,Female,50 to 54,Uterine cancer,bristol,0.8572572589079521,38144.6808219449
Deaths,Female,55 to 59,All causes,bristol,117.18221104647745,32900.972482537705
Deaths,Female,55 to 59,Breast cancer,bristol,15.383715317751822,32900.972482537705
Deaths,Female,55 to 59,Cardiovascular diseases,bristol,16.665893282562216,32900.972482537705
Deaths,Female,55 to 59,Chronic obstructive pulmonary disease,bristol,3.930191864909194,32900.972482537705
Deaths,Female,55 to 59,Colon and rectum cancer,bristol,5.61607264513002,32900.972482537705
Deaths,Female,55 to 59,Diabetes mellitus type 2,bristol,0.4501598237337405,32900.972482537705
Deaths,Female,55 to 59,Ischemic heart disease,bristol,7.329937384926476,32900.972482537705
Deaths,Female,55 to 59,Liver cancer,bristol,1.2962687169740008,32900.972482537705
Deaths,Female,55 to 59,Lower respiratory infections,bristol,2.515486895315098,32900.972482537705
Deaths,Female,55 to 59,Neoplasms,bristol,67.77606529861693,32900.972482537705
Deaths,Female,55 to 59,Road injuries,bristol,0.5009034801437252,32900.972482537705
Deaths,Female,55 to 59,Stomach cancer,bristol,1.4705385034034564,32900.972482537705
Deaths,Female,55 to 59,Stroke,bristol,4.518439101647037,32900.972482537705
Deaths,Female,55 to 59,"Tracheal, bronchus, and lung cancer",bristol,13.195394365235659,32900.972482537705
Deaths,Female,55 to 59,Uterine cancer,bristol,1.606150301056543,32900.972482537705
Deaths,Female,60 to 64,All causes,bristol,173.51022863842798,28622.649603138583
Deaths,Female,60 to 64,Breast cancer,bristol,17.405533997629817,28622.649603138583
Deaths,Female,60 to 64,Cardiovascular diseases,bristol,27.548319079512076,28622.649603138583
Deaths,Female,60 to 64,Chronic obstructive pulmonary disease,bristol,9.23738829140029,28622.649603138583
Deaths,Female,60 to 64,Colon and rectum cancer,bristol,8.042509135348332,28622.649603138583
Deaths,Female,60 to 64,Diabetes mellitus type 2,bristol,0.8439906086076172,28622.649603138583
Deaths,Female,60 to 64,Ischemic heart disease,bristol,12.442015454704082,28622.649603138583
Deaths,Female,60 to 64,Liver cancer,bristol,1.9779957724287485,28622.649603138583
Deaths,Female,60 to 64,Lower respiratory infections,bristol,4.017932876577499,28622.649603138583
Deaths,Female,60 to 64,Neoplasms,bristol,97.80172419111285,28622.649603138583
Deaths,Female,60 to 64,Road injuries,bristol,0.5310918181182499,28622.649603138583
Deaths,Female,60 to 64,Stomach cancer,bristol,2.240272573717258,28622.649603138583
Deaths,Female,60 to 64,Stroke,bristol,6.780613401437982,28622.649603138583
Deaths,Female,60 to 64,"Tracheal, bronchus, and lung cancer",bristol,21.595529833190817,28622.649603138583
Deaths,Female,60 to 64,Uterine cancer,bristol,2.8444395439593824,28622.649603138583
Deaths,Female,65 to 69,All causes,bristol,276.0416359342519,28350.498803312006
Deaths,Female,65 to 69,Breast cancer,bristol,22.426309790936948,28350.498803312006
Deaths,Female,65 to 69,Cardiovascular diseases,bristol,48.833260735661156,28350.498803312006
Deaths,Female,65 to 69,Chronic obstructive pulmonary disease,bristol,18.633825405598166,28350.498803312006
Deaths,Female,65 to 69,Colon and rectum cancer,bristol,12.613826917981811,28350.498803312006
Deaths,Female,65 to 69,Diabetes mellitus type 2,bristol,1.4078848773899282,28350.498803312006
Deaths,Female,65 to 69,Ischemic heart disease,bristol,21.391933316661977,28350.498803312006
Deaths,Female,65 to 69,Liver cancer,bristol,3.1415329710435613,28350.498803312006
Deaths,Female,65 to 69,Lower respiratory infections,bristol,6.7760844280992325,28350.498803312006
Deaths,Female,65 to 69,Neoplasms,bristol,147.87594613409624,28350.498803312006
Deaths,Female,65 to 69,Road injuries,bristol,0.7200196802605057,28350.498803312006
Deaths,Female,65 to 69,Stomach cancer,bristol,3.526807556703989,28350.498803312006
Deaths,Female,65 to 69,Stroke,bristol,12.265989942242145,28350.498803312006
Deaths,Female,65 to 69,"Tracheal, bronchus, and lung cancer",bristol,35.56863800181444,28350.498803312006
Deaths,Female,65 to 69,Uterine cancer,bristol,4.574769100207522,28350.498803312006
Deaths,Female,70 to 74,All causes,bristol,402.0515931705242,25520.103827698153
Deaths,Female,70 to 74,Breast cancer,bristol,25.181315580682092,25520.103827698153
Deaths,Female,70 to 74,Cardiovascular diseases,bristol,86.27477925511695,25520.103827698153
Deaths,Female,70 to 74,Chronic obstructive pulmonary disease,bristol,28.89852498254407,25520.103827698153
Deaths,Female,70 to 74,Colon and rectum cancer,bristol,17.151768983233353,25520.103827698153
Deaths,Female,70 to 74,Diabetes mellitus type 2,bristol,2.552464080674704,25520.103827698153
Deaths,Female,70 to 74,Ischemic heart disease,bristol,35.888690301120064,25520.103827698153
Deaths,Female,70 to 74,Liver cancer,bristol,4.3156935341882114,25520.103827698153
Deaths,Female,70 to 74,Lower respiratory infections,bristol,12.874058702412556,25520.103827698153
Deaths,Female,70 to 74,Neoplasms,bristol,186.5732097225949,25520.103827698153
Deaths,Female,70 to 74,Road injuries,bristol,0.8805433034118597,25520.103827698153
Deaths,Female,70 to 74,Stomach cancer,bristol,5.342682797375025,25520.103827698153
Deaths,Female,70 to 74,Stroke,bristol,23.30140933476377,25520.103827698153
Deaths,Female,70 to 74,"Tracheal, bronchus, and lung cancer",bristol,42.9752622516213,25520.103827698153
Deaths,Female,70 to 74,Uterine cancer,bristol,5.661297916225701,25520.103827698153
Deaths,Female,75 to 79,All causes,bristol,543.4277350187416,18962.228545547787
Deaths,Female,75 to 79,Breast cancer,bristol,26.666704729728036,18962.228545547787
Deaths,Female,75 to 79,Cardiovascular diseases,bristol,136.9864502753138,18962.228545547787
Deaths,Female,75 to 79,Chronic obstructive pulmonary disease,bristol,38.98028536286058,18962.228545547787
Deaths,Female,75 to 79,Colon and rectum cancer,bristol,20.830535594641887,18962.228545547787
Deaths,Female,75 to 79,Diabetes mellitus type 2,bristol,3.8414159869430913,18962.228545547787
Deaths,Female,75 to 79,Ischemic heart disease,bristol,55.09505910239776,18962.228545547787
Deaths,Female,75 to 79,Liver cancer,bristol,5.249689799406321,18962.228545547787
Deaths,Female,75 to 79,Lower respiratory infections,bristol,22.468242976704268,18962.228545547787
Deaths,Female,75 to 79,Neoplasms,bristol,200.8562823330425,18962.228545547787
Deaths,Female,75 to 79,Road injuries,bristol,1.0622803414075361,18962.228545547787
Deaths,Female,75 to 79,Stomach cancer,bristol,7.564167121918123,18962.228545547787
Deaths,Female,75 to 79,Stroke,bristol,40.491835644253946,18962.228545547787
Deaths,Female,75 to 79,"Tracheal, bronchus, and lung cancer",bristol,41.848366533299384,18962.228545547787
Deaths,Female,75 to 79,Uterine cancer,bristol,5.468355755088726,18962.228545547787
Deaths,Female,80 to 84,All causes,bristol,808.4412996850133,14915.472288176024
Deaths,Female,80 to 84,Breast cancer,bristol,29.86696912809123,14915.472288176024
Deaths,Female,80 to 84,Cardiovascular diseases,bristol,237.24040892412268,14915.472288176024
Deaths,Female,80 to 84,Chronic obstructive pulmonary disease,bristol,49.280683779862564,14915.472288176024
Deaths,Female,80 to 84,Colon and rectum cancer,bristol,27.855960292410447,14915.472288176024
Deaths,Female,80 to 84,Diabetes mellitus type 2,bristol,6.302458156672663,14915.472288176024
Deaths,Female,80 to 84,Ischemic heart disease,bristol,91.5070390757265,14915.472288176024
Deaths,Female,80 to 84,Liver cancer,bristol,5.8025725329600135,14915.472288176024
Deaths,Female,80 to 84,Lower respiratory infections,bristol,47.93168381392351,14915.472288176024
Deaths,Female,80 to 84,Neoplasms,bristol,219.57559835050532,14915.472288176024
Deaths,Female,80 to 84,Road injuries,bristol,1.2309944444805831,14915.472288176024
Deaths,Female,80 to 84,Stomach cancer,bristol,9.86946662621366,14915.472288176024
Deaths,Female,80 to 84,Stroke,bristol,75.48223062657964,14915.472288176024
Deaths,Female,80 to 84,"Tracheal, bronchus, and lung cancer",bristol,39.33833679894953,14915.472288176024
Deaths,Female,80 to 84,Uterine cancer,bristol,5.2998757506025935,14915.472288176024
Deaths,Female,85 to 89,All causes,bristol,1120.980014678739,10002.682029850357
Deaths,Female,85 to 89,Breast cancer,bristol,33.565814540862135,10002.682029850357
Deaths,Female,85 to 89,Cardiovascular diseases,bristol,360.45739265149587,10002.682029850357
Deaths,Female,85 to 89,Chronic obstructive pulmonary disease,bristol,55.05102359253911,10002.682029850357
Deaths,Female,85 to 89,Colon and rectum cancer,bristol,31.284560452657814,10002.682029850357
Deaths,Female,85 to 89,Diabetes mellitus type 2,bristol,8.72572592464591,10002.682029850357
Deaths,Female,85 to 89,Ischemic heart disease,bristol,142.48203088007364,10002.682029850357
Deaths,Female,85 to 89,Liver cancer,bristol,5.299851660376982,10002.682029850357
Deaths,Female,85 to 89,Lower respiratory infections,bristol,104.41901577957348,10002.682029850357
Deaths,Female,85 to 89,Neoplasms,bristol,212.6343812624292,10002.682029850357
Deaths,Female,85 to 89,Road injuries,bristol,1.04006488779963,10002.682029850357
Deaths,Female,85 to 89,Stomach cancer,bristol,10.292509993955838,10002.682029850357
Deaths,Female,85 to 89,Stroke,bristol,119.52518400947808,10002.682029850357
Deaths,Female,85 to 89,"Tracheal, bronchus, and lung cancer",bristol,30.337601369808198,10002.682029850357
Deaths,Female,85 to 89,Uterine cancer,bristol,4.666079716085063,10002.682029850357
Deaths,Female,90 to 94,All causes,bristol,981.2579918618231,5095.45788335688
Deaths,Female,90 to 94,Breast cancer,bristol,23.402051948223164,5095.45788335688
Deaths,Female,90 to 94,Cardiovascular diseases,bristol,321.3917122846631,5095.45788335688
Deaths,Female,90 to 94,Chronic obstructive pulmonary disease,bristol,41.743143056928766,5095.45788335688
Deaths,Female,90 to 94,Colon and rectum cancer,bristol,22.383887654645335,5095.45788335688
Deaths,Female,90 to 94,Diabetes mellitus type 2,bristol,7.43833321867864,5095.45788335688
Deaths,Female,90 to 94,Ischemic heart disease,bristol,125.91723287748907,5095.45788335688
Deaths,Female,90 to 94,Liver cancer,bristol,3.0127659401872924,5095.45788335688
Deaths,Female,90 to 94,Lower respiratory infections,bristol,97.7649673699598,5095.45788335688
Deaths,Female,90 to 94,Neoplasms,bristol,137.13135996252768,5095.45788335688
Deaths,Female,90 to 94,Road injuries,bristol,0.6957221630314727,5095.45788335688
Deaths,Female,90 to 94,Stomach cancer,bristol,7.5630805519109465,5095.45788335688
Deaths,Female,90 to 94,Stroke,bristol,105.65915819075059,5095.45788335688
Deaths,Female,90 to 94,"Tracheal, bronchus, and lung cancer",bristol,16.495622365039605,5095.45788335688
Deaths,Female,90 to 94,Uterine cancer,bristol,2.6641315764548628,5095.45788335688
Deaths,Female,95 to 99,All causes,bristol,559.5811174720842,1649.4145567967416
Deaths,Female,95 to 99,Breast cancer,bristol,10.895733831276626,1649.4145567967416
Deaths,Female,95 to 99,Cardiovascular diseases,bristol,188.29030810571317,1649.4145567967416
Deaths,Female,95 to 99,Chronic obstructive pulmonary disease,bristol,23.822621510976756,1649.4145567967416
Deaths,Female,95 to 99,Colon and rectum cancer,bristol,9.630620640949283,1649.4145567967416
Deaths,Female,95 to 99,Diabetes mellitus type 2,bristol,4.220429421044373,1649.4145567967416
Deaths,Female,95 to 99,Ischemic heart disease,bristol,74.43637571354571,1649.4145567967416
Deaths,Female,95 to 99,Liver cancer,bristol,1.169430620421036,1649.4145567967416
Deaths,Female,95 to 99,Lower respiratory infections,bristol,64.59530194061186,1649.4145567967416
Deaths,Female,95 to 99,Neoplasms,bristol,58.04281311473077,1649.4145567967416
Deaths,Female,95 to 99,Road injuries,bristol,0.34810257451521415,1649.4145567967416
Deaths,Female,95 to 99,Stomach cancer,bristol,3.5841894243707437,1649.4145567967416
Deaths,Female,95 to 99,Stroke,bristol,64.13026247158929,1649.4145567967416
Deaths,Female,95 to 99,"Tracheal, bronchus, and lung cancer",bristol,6.217948948505956,1649.4145567967416
Deaths,Female,95 to 99,Uterine cancer,bristol,1.0101399063899639,1649.4145567967416
Deaths,Female,0 to 4,All causes,bristol,21.040713371784616,32989.65318383124
Deaths,Female,0 to 4,Cardiovascular diseases,bristol,0.27466659980129926,32989.65318383124
Deaths,Female,0 to 4,Chronic obstructive pulmonary disease,bristol,0.015050415067520776,32989.65318383124
Deaths,Female,0 to 4,Lower respiratory infections,bristol,0.7375657516361886,32989.65318383124
Deaths,Female,0 to 4,Neoplasms,bristol,0.8177738210166081,32989.65318383124
Deaths,Female,0 to 4,Road injuries,bristol,0.15253904059955295,32989.65318383124
Deaths,Female,0 to 4,Stroke,bristol,0.03531497701259547,32989.65318383124
Deaths,Male,10 to 14,All causes,bristol,2.7784156372738527,31168.95200478444
Deaths,Male,10 to 14,Cardiovascular diseases,bristol,0.1128602767469135,31168.95200478444
Deaths,Male,10 to 14,Chronic obstructive pulmonary disease,bristol,0.004201005910788163,31168.95200478444
Deaths,Male,10 to 14,Liver cancer,bristol,0.013318296671131455,31168.95200478444
Deaths,Male,10 to 14,Lower respiratory infections,bristol,0.06109680296380174,31168.95200478444
Deaths,Male,10 to 14,Neoplasms,bristol,0.8118915903526177,31168.95200478444
Deaths,Male,10 to 14,Road injuries,bristol,0.35554274165484767,31168.95200478444
Deaths,Male,10 to 14,Stroke,bristol,0.024288531234996358,31168.95200478444
Deaths,Male,15 to 19,All causes,bristol,6.909198625184818,32181.33916174496
Deaths,Male,15 to 19,Breast cancer,bristol,0.002593832318860031,32181.33916174496
Deaths,Male,15 to 19,Cardiovascular diseases,bristol,0.27863898134153153,32181.33916174496
Deaths,Male,15 to 19,Chronic obstructive pulmonary disease,bristol,0.011348164521074093,32181.33916174496
Deaths,Male,15 to 19,Colon and rectum cancer,bristol,0.00966492593873,32181.33916174496
Deaths,Male,15 to 19,Diabetes mellitus type 2,bristol,0.0023603477384014806,32181.33916174496
Deaths,Male,15 to 19,Ischemic heart disease,bristol,0.020119753296370002,32181.33916174496
Deaths,Male,15 to 19,Liver cancer,bristol,0.01692911045459431,32181.33916174496
Deaths,Male,15 to 19,Lower respiratory infections,bristol,0.07895773211542619,32181.33916174496
Deaths,Male,15 to 19,Neoplasms,bristol,0.9617940366166624,32181.33916174496
Deaths,Male,15 to 19,Road injuries,bristol,1.8450021396881557,32181.33916174496
Deaths,Male,15 to 19,Stomach cancer,bristol,0.004049293756509663,32181.33916174496
Deaths,Male,15 to 19,Stroke,bristol,0.05416258755081521,32181.33916174496
Deaths,Male,15 to 19,"Tracheal, bronchus, and lung cancer",bristol,0.0033661073124228863,32181.33916174496
Deaths,Male,20 to 24,All causes,bristol,15.572008116059436,39223.053702303994
Deaths,Male,20 to 24,Breast cancer,bristol,0.0031914180354393946,39223.053702303994
Deaths,Male,20 to 24,Cardiovascular diseases,bristol,0.6798481978791724,39223.053702303994
Deaths,Male,20 to 24,Chronic obstructive pulmonary disease,bristol,0.02120779434130245,39223.053702303994
Deaths,Male,20 to 24,Colon and rectum cancer,bristol,0.04574840582766668,39223.053702303994
Deaths,Male,20 to 24,Diabetes mellitus type 2,bristol,0.005069467582969574,39223.053702303994
Deaths,Male,20 to 24,Ischemic heart disease,bristol,0.09842920269128864,39223.053702303994
Deaths,Male,20 to 24,Liver cancer,bristol,0.03550640661550689,39223.053702303994
Deaths,Male,20 to 24,Lower respiratory infections,bristol,0.15140191631202324,39223.053702303994
Deaths,Male,20 to 24,Neoplasms,bristol,1.5499145183641403,39223.053702303994
Deaths,Male,20 to 24,Road injuries,bristol,3.2520654566759077,39223.053702303994
Deaths,Male,20 to 24,Stomach cancer,bristol,0.014658196850693753,39223.053702303994
Deaths,Male,20 to 24,Stroke,bristol,0.143744742798201,39223.053702303994
Deaths,Male,20 to 24,"Tracheal, bronchus, and lung cancer",bristol,0.016378472440981628,39223.053702303994
Deaths,Male,25 to 29,All causes,bristol,22.582289469162372,45114.842966888085
Deaths,Male,25 to 29,Breast cancer,bristol,0.004399933043350443,45114.842966888085
Deaths,Male,25 to 29,Cardiovascular diseases,bristol,1.4417117352894446,45114.842966888085
