measure,sex,age,cause,cityregion,number,pop
Deaths,Female,15 to 19,stroke,northeast,0.16052365160221724,51374.69144985883
Deaths,Female,15 to 19,"tracheal, bronchus, and lung cancer",northeast,0.030246716381656352,51374.691449858845
Deaths,Female,20 to 24,all causes,northeast,11.589708906815476,60263.359646754594
Deaths,Female,20 to 24,bladder cancer,northeast,0.006565682595893112,60263.35964675456
Deaths,Female,20 to 24,breast cancer,northeast,0.07048911944118524,60263.35964675457
Deaths,Female,20 to 24,cardiovascular diseases,northeast,0.8146048482491365,60263.35964675456
Deaths,Female,20 to 24,chronic myeloid leukemia,northeast,0.009429242808031231,60263.3596467546
Deaths,Female,20 to 24,chronic obstructive pulmonary disease,northeast,0.07057442151649448,60263.35964675449
Deaths,Female,20 to 24,colon and rectum cancer,northeast,0.08176584533528829,60263.35964675454
Deaths,Female,20 to 24,cyclist road injuries,northeast,0.05000577299349561,60263.359646754594
Deaths,Female,20 to 24,diabetes mellitus type 2,northeast,0.02348330793738962,60263.35964675459
Deaths,Female,20 to 24,esophageal cancer,northeast,0.011652876078519763,60263.35964675455
Deaths,Female,20 to 24,ischemic heart disease,northeast,0.08920198808535813,60263.35964675455
Deaths,Female,20 to 24,kidney cancer,northeast,0.04949663293361387,60263.35964675458
Deaths,Female,20 to 24,liver cancer,northeast,0.06775487702394782,60263.35964675457
Deaths,Female,20 to 24,lower respiratory infections,northeast,0.2785336688061208,60263.35964675457
Deaths,Female,20 to 24,motor vehicle road injuries,northeast,0.832777479868397,60263.35964675457
Deaths,Female,20 to 24,motorcyclist road injuries,northeast,0.07276251410010116,60263.359646754565
Deaths,Female,20 to 24,multiple myeloma,northeast,0.004087279911854891,60263.359646754594
Deaths,Female,20 to 24,neoplasms,northeast,2.460002317648989,60263.359646754565
Deaths,Female,20 to 24,other road injuries,northeast,0.026002367092986506,60263.35964675459
Deaths,Female,20 to 24,other transport injuries,northeast,0.04675116527158863,60263.359646754616
Deaths,Female,20 to 24,parkinson's disease,northeast,6.725919949774278e-4,60263.359646754616
Deaths,Female,20 to 24,pedestrian road injuries,northeast,0.207832160824477,60263.35964675458
Deaths,Female,20 to 24,road injuries,northeast,1.1893802948794574,60263.359646754645
Deaths,Female,20 to 24,stomach cancer,northeast,0.02835177442769528,60263.35964675455
Deaths,Female,20 to 24,stroke,northeast,0.28881191704678755,60263.35964675449
Deaths,Female,20 to 24,"tracheal, bronchus, and lung cancer",northeast,0.06475850041618272,60263.35964675456
Deaths,Female,20 to 24,uterine cancer,northeast,0.006371743956223367,60263.35964675459
Deaths,Female,25 to 29,all causes,northeast,20.150985975061147,66227.69208821349
Deaths,Female,25 to 29,bladder cancer,northeast,0.02596902931259199,66227.69208821357
Deaths,Female,25 to 29,breast cancer,northeast,0.8538315557523509,66227.6920882135
Deaths,Female,25 to 29,cardiovascular diseases,northeast,2.1139955441371687,66227.69208821356
Deaths,Female,25 to 29,chronic myeloid leukemia,northeast,0.023251559142462887,66227.69208821355
Deaths,Female,25 to 29,chronic obstructive pulmonary disease,northeast,0.14121037697509392,66227.69208821352
Deaths,Female,25 to 29,colon and rectum cancer,northeast,0.3597428469228616,66227.69208821349
Deaths,Female,25 to 29,cyclist road injuries,northeast,0.0480175745766308,66227.69208821353
Deaths,Female,25 to 29,diabetes mellitus type 2,northeast,0.05352892545086257,66227.69208821353
Deaths,Female,25 to 29,esophageal cancer,northeast,0.04336073264642504,66227.69208821352
Deaths,Female,25 to 29,ischemic heart disease,northeast,0.32548121390858487,66227.69208821352
Deaths,Female,25 to 29,kidney cancer,northeast,0.09360984823665408,66227.69208821356
Deaths,Female,25 to 29,liver cancer,northeast,0.1407889716157074,66227.69208821353
Deaths,Female,25 to 29,lower respiratory infections,northeast,0.5231624634076717,66227.69208821357
Deaths,Female,25 to 29,motor vehicle road injuries,northeast,0.6220804693966895,66227.69208821352
Deaths,Female,25 to 29,motorcyclist road injuries,northeast,0.06573883489759047,66227.69208821349
Deaths,Female,25 to 29,multiple myeloma,northeast,0.009055213875984007,66227.69208821349
Deaths,Female,25 to 29,neoplasms,northeast,5.5995022956377545,66227.69208821353
Deaths,Female,25 to 29,other road injuries,northeast,0.027864880338857284,66227.6920882135
Deaths,Female,25 to 29,other transport injuries,northeast,0.05414128724138662,66227.69208821349
Deaths,Female,25 to 29,parkinson's disease,northeast,4.952794965751241e-4,66227.69208821353
Deaths,Female,25 to 29,pedestrian road injuries,northeast,0.17990349619689724,66227.6920882135
Deaths,Female,25 to 29,road injuries,northeast,0.9436052554066652,66227.6920882135
Deaths,Female,25 to 29,stomach cancer,northeast,0.13801976419745493,66227.6920882135
Deaths,Female,25 to 29,stroke,northeast,0.8293869576034829,66227.69208821356
Deaths,Female,25 to 29,"tracheal, bronchus, and lung cancer",northeast,0.2574646118820948,66227.69208821346
Deaths,Female,25 to 29,uterine cancer,northeast,0.026063000186035135,66227.69208821356
Deaths,Female,30 to 34,all causes,northeast,33.62448677055104,67288.46524292568
Deaths,Female,30 to 34,bladder cancer,northeast,0.09371325207328447,67288.46524292567
Deaths,Female,30 to 34,breast cancer,northeast,3.3182661197659375,67288.46524292568
Deaths,Female,30 to 34,cardiovascular diseases,northeast,3.793896682672772,67288.46524292565
Deaths,Female,30 to 34,chronic myeloid leukemia,northeast,0.034278345556673584,67288.46524292567
Deaths,Female,30 to 34,chronic obstructive pulmonary disease,northeast,0.25597786557374724,67288.46524292568
Deaths,Female,30 to 34,colon and rectum cancer,northeast,0.8692402400579419,67288.46524292565
Deaths,Female,30 to 34,cyclist road injuries,northeast,0.0393391358410239,67288.46524292568
Deaths,Female,30 to 34,diabetes mellitus type 2,northeast,0.14801275493244379,67288.46524292568
Deaths,Female,30 to 34,esophageal cancer,northeast,0.09352807972238099,67288.46524292564
Deaths,Female,30 to 34,ischemic heart disease,northeast,0.9202417476388146,67288.46524292565
Deaths,Female,30 to 34,kidney cancer,northeast,0.18724932352217463,67288.46524292565
Deaths,Female,30 to 34,liver cancer,northeast,0.2423919147661569,67288.46524292565
Deaths,Female,30 to 34,lower respiratory infections,northeast,0.8047867870860467,67288.46524292565
Deaths,Female,30 to 34,motor vehicle road injuries,northeast,0.45937608337796093,67288.46524292562
Deaths,Female,30 to 34,motorcyclist road injuries,northeast,0.05962813521587174,67288.46524292562
Deaths,Female,30 to 34,multiple myeloma,northeast,0.032519791443534375,67288.46524292571
Deaths,Female,30 to 34,neoplasms,northeast,11.780990846272974,67288.46524292573
Deaths,Female,30 to 34,other road injuries,northeast,0.023741543004954006,67288.46524292571
Deaths,Female,30 to 34,other transport injuries,northeast,0.049564863179418876,67288.46524292568
Deaths,Female,30 to 34,parkinson's disease,northeast,0.0015491020041203843,67288.46524292565
Deaths,Female,30 to 34,pedestrian road injuries,northeast,0.16512366779666288,67288.46524292567
Deaths,Female,30 to 34,road injuries,northeast,0.7472085652364732,67288.46524292565
Deaths,Female,30 to 34,stomach cancer,northeast,0.3650867945747124,67288.46524292562
Deaths,Female,30 to 34,stroke,northeast,1.4095061948199352,67288.46524292565
Deaths,Female,30 to 34,"tracheal, bronchus, and lung cancer",northeast,0.8625327700532684,67288.46524292567
Deaths,Female,30 to 34,uterine cancer,northeast,0.06475903815154503,67288.46524292565
Deaths,Female,35 to 39,all causes,northeast,49.06210376334175,62729.872340759626
Deaths,Female,35 to 39,bladder cancer,northeast,0.1677366384079746,62729.87234075958
Deaths,Female,35 to 39,breast cancer,northeast,6.043477325359865,62729.87234075958
Deaths,Female,35 to 39,cardiovascular diseases,northeast,6.11344563011824,62729.87234075958
Deaths,Female,35 to 39,chronic myeloid leukemia,northeast,0.04566958953286998,62729.872340759604
Deaths,Female,35 to 39,chronic obstructive pulmonary disease,northeast,0.45321301930075214,62729.872340759575
Deaths,Female,35 to 39,colon and rectum cancer,northeast,1.412104820808898,62729.87234075957
Deaths,Female,35 to 39,cyclist road injuries,northeast,0.03816340590722381,62729.872340759626
Deaths,Female,35 to 39,diabetes mellitus type 2,northeast,0.19905114367644422,62729.8723407596
Deaths,Female,35 to 39,esophageal cancer,northeast,0.19293994086316688,62729.87234075958
Deaths,Female,35 to 39,ischemic heart disease,northeast,1.9500726287412102,62729.872340759575
Deaths,Female,35 to 39,kidney cancer,northeast,0.30183155378159165,62729.87234075955
Deaths,Female,35 to 39,liver cancer,northeast,0.32443336022979136,62729.87234075964
Deaths,Female,35 to 39,lower respiratory infections,northeast,1.1909723339712928,62729.87234075964
Deaths,Female,35 to 39,motor vehicle road injuries,northeast,0.44733150790407955,62729.87234075952
Deaths,Female,35 to 39,motorcyclist road injuries,northeast,0.05574079677173635,62729.87234075956
Deaths,Female,35 to 39,multiple myeloma,northeast,0.08911000371810499,62729.87234075962
Deaths,Female,35 to 39,neoplasms,northeast,19.037672222757283,62729.87234075956
Deaths,Female,35 to 39,other road injuries,northeast,0.025425116335816712,62729.8723407596
Deaths,Female,35 to 39,other transport injuries,northeast,0.04916344656316854,62729.87234075957
Deaths,Female,35 to 39,parkinson's disease,northeast,0.005507407053768492,62729.87234075958
Deaths,Female,35 to 39,pedestrian road injuries,northeast,0.18378238801301106,62729.87234075956
Deaths,Female,35 to 39,road injuries,northeast,0.7504432149318674,62729.87234075959
Deaths,Female,35 to 39,stomach cancer,northeast,0.5819683483895408,62729.87234075962
Deaths,Female,35 to 39,stroke,northeast,2.231873574742449,62729.8723407596
Deaths,Female,35 to 39,"tracheal, bronchus, and lung cancer",northeast,1.7706761655468453,62729.87234075958
Deaths,Female,35 to 39,uterine cancer,northeast,0.12390481282660228,62729.87234075951
Deaths,Female,40 to 44,all causes,northeast,66.36759670281455,56608.59765773185
Deaths,Female,40 to 44,alzheimer's disease and other dementias,northeast,0.06404142880738853,56608.59765773175
Deaths,Female,40 to 44,bladder cancer,northeast,0.29765675718834966,56608.59765773172
Deaths,Female,40 to 44,breast cancer,northeast,8.943231508244175,56608.59765773179
Deaths,Female,40 to 44,cardiovascular diseases,northeast,8.952954080961499,56608.59765773176
Deaths,Female,40 to 44,chronic myeloid leukemia,northeast,0.045406844278792914,56608.59765773176
Deaths,Female,40 to 44,chronic obstructive pulmonary disease,northeast,0.8760029092861432,56608.59765773178
Deaths,Female,40 to 44,colon and rectum cancer,northeast,2.2410677320880925,56608.59765773174
Deaths,Female,40 to 44,cyclist road injuries,northeast,0.035626728399490604,56608.59765773177
Deaths,Female,40 to 44,diabetes mellitus type 2,northeast,0.26439929967098175,56608.597657731785
Deaths,Female,40 to 44,esophageal cancer,northeast,0.3562667357507975,56608.59765773174
Deaths,Female,40 to 44,ischemic heart disease,northeast,3.1422872619812807,56608.59765773176
Deaths,Female,40 to 44,kidney cancer,northeast,0.48077252933031833,56608.597657731734
Deaths,Female,40 to 44,liver cancer,northeast,0.49617320952963107,56608.59765773175
Deaths,Female,40 to 44,lower respiratory infections,northeast,1.6152996796441095,56608.59765773174
Deaths,Female,40 to 44,motor vehicle road injuries,northeast,0.44573290191374004,56608.597657731756
Deaths,Female,40 to 44,motorcyclist road injuries,northeast,0.049726931836270305,56608.59765773182
Deaths,Female,40 to 44,multiple myeloma,northeast,0.18369084643151695,56608.597657731756
Deaths,Female,40 to 44,neoplasms,northeast,28.235531781017876,56608.5976577318
Deaths,Female,40 to 44,other road injuries,northeast,0.02187269512649924,56608.597657731756
Deaths,Female,40 to 44,other transport injuries,northeast,0.04446509667482709,56608.59765773175
Deaths,Female,40 to 44,parkinson's disease,northeast,0.034345825440077665,56608.597657731734
Deaths,Female,40 to 44,pedestrian road injuries,northeast,0.20460008421462336,56608.59765773176
Deaths,Female,40 to 44,road injuries,northeast,0.7575593414906242,56608.59765773181
Deaths,Female,40 to 44,stomach cancer,northeast,0.8900262987742181,56608.597657731785
Deaths,Female,40 to 44,stroke,northeast,3.122031020177984,56608.597657731734
Deaths,Female,40 to 44,"tracheal, bronchus, and lung cancer",northeast,3.413616252912409,56608.597657731756
Deaths,Female,40 to 44,uterine cancer,northeast,0.223907212212163,56608.59765773176
Deaths,Female,45 to 49,all causes,northeast,122.73954645000812,65316.59471532526
Deaths,Female,45 to 49,alzheimer's disease and other dementias,northeast,0.4558288889798128,65316.59471532525
Deaths,Female,45 to 49,bladder cancer,northeast,0.6161446760662687,65316.59471532528
Deaths,Female,45 to 49,breast cancer,northeast,16.778702403732122,65316.59471532528
Deaths,Female,45 to 49,cardiovascular diseases,northeast,17.378412413660442,65316.59471532525
Deaths,Female,45 to 49,chronic myeloid leukemia,northeast,0.08032164648127874,65316.594715325235
Deaths,Female,45 to 49,chronic obstructive pulmonary disease,northeast,2.37789428286864,65316.59471532519
Deaths,Female,45 to 49,colon and rectum cancer,northeast,4.913550044410551,65316.5947153252
Deaths,Female,45 to 49,cyclist road injuries,northeast,0.05291750082731271,65316.594715325235
Deaths,Female,45 to 49,diabetes mellitus type 2,northeast,0.9018977899614039,65316.59471532526
Deaths,Female,45 to 49,esophageal cancer,northeast,0.9533272910906391,65316.59471532529
Deaths,Female,45 to 49,ischemic heart disease,northeast,7.062771652609308,65316.59471532523
Deaths,Female,45 to 49,kidney cancer,northeast,1.0330926787046044,65316.59471532521
Deaths,Female,45 to 49,liver cancer,northeast,0.9774834613647728,65316.59471532524
Deaths,Female,45 to 49,lower respiratory infections,northeast,2.87068467230489,65316.594715325264
Deaths,Female,45 to 49,motor vehicle road injuries,northeast,0.6155977624426151,65316.59471532519
Deaths,Female,45 to 49,motorcyclist road injuries,northeast,0.06776313205200456,65316.594715325315
Deaths,Female,45 to 49,multiple myeloma,northeast,0.4647544713597953,65316.59471532524
Deaths,Female,45 to 49,neoplasms,northeast,56.760655782239546,65316.594715325264
Deaths,Female,45 to 49,other road injuries,northeast,0.03717929535550029,65316.59471532523
Deaths,Female,45 to 49,other transport injuries,northeast,0.05487270186009948,65316.59471532525
Deaths,Female,45 to 49,parkinson's disease,northeast,0.13187033149078228,65316.59471532521
Deaths,Female,45 to 49,pedestrian road injuries,northeast,0.3108653678434274,65316.594715325235
Deaths,Female,45 to 49,road injuries,northeast,1.0843230585208607,65316.59471532527
Deaths,Female,45 to 49,stomach cancer,northeast,1.6695316422206337,65316.59471532529
Deaths,Female,45 to 49,stroke,northeast,5.64417056233224,65316.59471532523
Deaths,Female,45 to 49,"tracheal, bronchus, and lung cancer",northeast,8.996766311067116,65316.594715325235
Deaths,Female,45 to 49,uterine cancer,northeast,0.6292537210250546,65316.59471532524
Deaths,Female,5 to 9,all causes,northeast,2.33497448193517,53138.35554107849
Deaths,Female,5 to 9,cardiovascular diseases,northeast,0.07791624884009603,53138.355541078534
Deaths,Female,5 to 9,chronic myeloid leukemia,northeast,0.003972617250550121,53138.355541078476
Deaths,Female,5 to 9,chronic obstructive pulmonary disease,northeast,0.009273750156239406,53138.35554107848
Deaths,Female,5 to 9,colon and rectum cancer,northeast,0.005336621508217092,53138.355541078534
Deaths,Female,5 to 9,cyclist road injuries,northeast,0.014219945188528465,53138.35554107847
Deaths,Female,5 to 9,kidney cancer,northeast,0.05156821342266811,53138.35554107852
Deaths,Female,5 to 9,liver cancer,northeast,0.030131915986941083,53138.3555410785
Deaths,Female,5 to 9,lower respiratory infections,northeast,0.08739227888762545,53138.35554107844
Deaths,Female,5 to 9,motor vehicle road injuries,northeast,0.0653920070885775,53138.355541078476
Deaths,Female,5 to 9,motorcyclist road injuries,northeast,0.00431185559333545,53138.3555410785
Deaths,Female,5 to 9,neoplasms,northeast,0.8102547502447722,53138.355541078505
Deaths,Female,5 to 9,other road injuries,northeast,0.004780246120440297,53138.35554107852
Deaths,Female,5 to 9,other transport injuries,northeast,0.00796501824239102,53138.35554107845
Deaths,Female,5 to 9,pedestrian road injuries,northeast,0.06102331738107809,53138.355541078505
Deaths,Female,5 to 9,road injuries,northeast,0.1497273713719598,53138.355541078505
Deaths,Female,5 to 9,stroke,northeast,0.01867353479948265,53138.355541078476
Deaths,Female,50 to 54,all causes,northeast,199.12282355812505,72155.92533586228
Deaths,Female,50 to 54,alzheimer's disease and other dementias,northeast,1.0092215244049791,72155.92533586227
Deaths,Female,50 to 54,bladder cancer,northeast,1.142999135517059,72155.9253358623
Deaths,Female,50 to 54,breast cancer,northeast,25.27479557885185,72155.92533586231
Deaths,Female,50 to 54,cardiovascular diseases,northeast,29.73305656619354,72155.92533586234
Deaths,Female,50 to 54,chronic myeloid leukemia,northeast,0.08245680728226853,72155.92533586235
Deaths,Female,50 to 54,chronic obstructive pulmonary disease,northeast,7.5617933173114835,72155.9253358623
Deaths,Female,50 to 54,colon and rectum cancer,northeast,8.78960642234063,72155.92533586231
Deaths,Female,50 to 54,cyclist road injuries,northeast,0.06071275125624915,72155.9253358623
Deaths,Female,50 to 54,diabetes mellitus type 2,northeast,1.2728191792156371,72155.92533586225
Deaths,Female,50 to 54,esophageal cancer,northeast,2.5756416586199804,72155.92533586227
Deaths,Female,50 to 54,ischemic heart disease,northeast,13.5374548685248,72155.92533586228
Deaths,Female,50 to 54,kidney cancer,northeast,2.0462788411709156,72155.9253358623
Deaths,Female,50 to 54,liver cancer,northeast,2.2093195297843535,72155.9253358623
Deaths,Female,50 to 54,lower respiratory infections,northeast,4.407601601642962,72155.92533586231
Deaths,Female,50 to 54,motor vehicle road injuries,northeast,0.5615448172829663,72155.92533586227
Deaths,Female,50 to 54,motorcyclist road injuries,northeast,0.057875827989988214,72155.9253358623
Deaths,Female,50 to 54,multiple myeloma,northeast,1.154370771459865,72155.92533586231
Deaths,Female,50 to 54,neoplasms,northeast,103.87383352469166,72155.92533586222
Deaths,Female,50 to 54,other road injuries,northeast,0.038047747790124806,72155.92533586234
Deaths,Female,50 to 54,other transport injuries,northeast,0.05401829655074346,72155.92533586234
Deaths,Female,50 to 54,parkinson's disease,northeast,0.3234455900512092,72155.92533586235
Deaths,Female,50 to 54,pedestrian road injuries,northeast,0.3047846120832052,72155.9253358623
Deaths,Female,50 to 54,road injuries,northeast,1.0229657564025338,72155.92533586231
Deaths,Female,50 to 54,stomach cancer,northeast,2.6723836195939863,72155.92533586234
Deaths,Female,50 to 54,stroke,northeast,9.310531559140626,72155.92533586227
Deaths,Female,50 to 54,"tracheal, bronchus, and lung cancer",northeast,23.094247596182726,72155.9253358623
Deaths,Female,50 to 54,uterine cancer,northeast,1.582360670360628,72155.92533586227
Deaths,Female,55 to 59,all causes,northeast,323.881641097928,72111.44361301452
Deaths,Female,55 to 59,alzheimer's disease and other dementias,northeast,2.1405526226085416,72111.44361301447
Deaths,Female,55 to 59,bladder cancer,northeast,2.091261267897348,72111.44361301446
Deaths,Female,55 to 59,breast cancer,northeast,36.21338699652786,72111.44361301445
Deaths,Female,55 to 59,cardiovascular diseases,northeast,49.99349314555863,72111.44361301449
Deaths,Female,55 to 59,chronic myeloid leukemia,northeast,0.127918551589598,72111.44361301446
Deaths,Female,55 to 59,chronic obstructive pulmonary disease,northeast,17.024119127915142,72111.44361301443
Deaths,Female,55 to 59,colon and rectum cancer,northeast,15.101615329314159,72111.44361301449
Deaths,Female,55 to 59,cyclist road injuries,northeast,0.06545007174202652,72111.44361301446
Deaths,Female,55 to 59,diabetes mellitus type 2,northeast,2.119905083993511,72111.44361301446
Deaths,Female,55 to 59,esophageal cancer,northeast,4.802040775529397,72111.44361301446
Deaths,Female,55 to 59,ischemic heart disease,northeast,24.4105151215362,72111.44361301446
Deaths,Female,55 to 59,kidney cancer,northeast,3.6709459489333227,72111.44361301449
Deaths,Female,55 to 59,liver cancer,northeast,3.9226811774924806,72111.44361301443
Deaths,Female,55 to 59,lower respiratory infections,northeast,7.320619171074766,72111.44361301446
Deaths,Female,55 to 59,motor vehicle road injuries,northeast,0.6149491432085277,72111.44361301446
Deaths,Female,55 to 59,motorcyclist road injuries,northeast,0.06166567481374077,72111.44361301443
Deaths,Female,55 to 59,multiple myeloma,northeast,2.1694961873328498,72111.44361301443
Deaths,Female,55 to 59,neoplasms,northeast,173.5712023684119,72111.44361301445
Deaths,Female,55 to 59,other road injuries,northeast,0.045605892557902976,72111.44361301445
Deaths,Female,55 to 59,other transport injuries,northeast,0.05933850246007345,72111.44361301445
Deaths,Female,55 to 59,parkinson's disease,northeast,0.7018799121360546,72111.44361301452
Deaths,Female,55 to 59,pedestrian road injuries,northeast,0.37067355475066294,72111.44361301443
Deaths,Female,55 to 59,road injuries,northeast,1.158344337072861,72111.44361301447
Deaths,Female,55 to 59,stomach cancer,northeast,4.464783185973698,72111.44361301447
Deaths,Female,55 to 59,stroke,northeast,14.131342737567222,72111.44361301436
Deaths,Female,55 to 59,"tracheal, bronchus, and lung cancer",northeast,43.7563700028156,72111.44361301445
Deaths,Female,55 to 59,uterine cancer,northeast,3.3112789889116407,72111.44361301442
Deaths,Female,60 to 64,all causes,northeast,460.1583327513879,63584.87238048069
Deaths,Female,60 to 64,alzheimer's disease and other dementias,northeast,4.313108508337489,63584.87238048066
Deaths,Female,60 to 64,bladder cancer,northeast,3.3493247570852254,63584.87238048067
Deaths,Female,60 to 64,breast cancer,northeast,38.40555209171228,63584.8723804806
Deaths,Female,60 to 64,cardiovascular diseases,northeast,78.03398281611427,63584.87238048059
Deaths,Female,60 to 64,chronic myeloid leukemia,northeast,0.17399538568483697,63584.872380480665
Deaths,Female,60 to 64,chronic obstructive pulmonary disease,northeast,35.11926874167344,63584.872380480716
Deaths,Female,60 to 64,colon and rectum cancer,northeast,20.796391883465258,63584.87238048064
Deaths,Female,60 to 64,cyclist road injuries,northeast,0.045376124906108345,63584.87238048071
Deaths,Female,60 to 64,diabetes mellitus type 2,northeast,3.0493992533275436,63584.87238048068
Deaths,Female,60 to 64,esophageal cancer,northeast,7.040837442754417,63584.872380480716
Deaths,Female,60 to 64,ischemic heart disease,northeast,40.55742901228402,63584.87238048063
Deaths,Female,60 to 64,kidney cancer,northeast,5.501027693934375,63584.872380480694
Deaths,Female,60 to 64,liver cancer,northeast,5.664575249572373,63584.872380480665
Deaths,Female,60 to 64,lower respiratory infections,northeast,10.721156706679897,63584.87238048072
Deaths,Female,60 to 64,motor vehicle road injuries,northeast,0.5643054739091127,63584.872380480665
Deaths,Female,60 to 64,motorcyclist road injuries,northeast,0.03765737981459437,63584.87238048068
Deaths,Female,60 to 64,multiple myeloma,northeast,3.825250945603152,63584.872380480665
Deaths,Female,60 to 64,neoplasms,northeast,248.54316938105475,63584.87238048068
Deaths,Female,60 to 64,other road injuries,northeast,0.026942581914059485,63584.872380480694
Deaths,Female,60 to 64,other transport injuries,northeast,0.05505608390618439,63584.87238048062
Deaths,Female,60 to 64,parkinson's disease,northeast,1.604486861401464,63584.87238048071
Deaths,Female,60 to 64,pedestrian road injuries,northeast,0.45725685118624765,63584.8723804807
Deaths,Female,60 to 64,road injuries,northeast,1.1315384117301222,63584.87238048066
Deaths,Female,60 to 64,stomach cancer,northeast,6.392574964822028,63584.872380480665
Deaths,Female,60 to 64,stroke,northeast,19.455166292370414,63584.87238048071
Deaths,Female,60 to 64,"tracheal, bronchus, and lung cancer",northeast,77.91213914892525,63584.87238048073
