measure,sex,age,cause,cityregion,number,pop
Deaths,Female,10 to 14,pedestrian road injuries,greatermanchester,0.2999649516228261,88733.34182881408
Deaths,Female,10 to 14,road injuries,greatermanchester,0.5838120582386801,88733.34182881408
Deaths,Female,10 to 14,stroke,greatermanchester,0.09724419822385848,88733.34182881407
Deaths,Female,10 to 14,"tracheal, bronchus, and lung cancer",greatermanchester,0.017362231010724233,88733.34182881413
Deaths,Female,15 to 19,all causes,greatermanchester,15.831488050383635,80350.9637648816
Deaths,Female,15 to 19,bladder cancer,greatermanchester,0.00901957999774462,80350.9637648816
Deaths,Female,15 to 19,breast cancer,greatermanchester,0.038971376952127074,80350.96376488166
Deaths,Female,15 to 19,cardiovascular diseases,greatermanchester,0.9205298253187311,80350.96376488161
Deaths,Female,15 to 19,chronic myeloid leukemia,greatermanchester,0.01707029692291539,80350.9637648816
Deaths,Female,15 to 19,chronic obstructive pulmonary disease,greatermanchester,0.0943689603080249,80350.9637648816
Deaths,Female,15 to 19,colon and rectum cancer,greatermanchester,0.04578292088032707,80350.96376488163
Deaths,Female,15 to 19,cyclist road injuries,greatermanchester,0.0865188180040308,80350.9637648817
Deaths,Female,15 to 19,diabetes mellitus type 2,greatermanchester,0.023938635981194507,80350.96376488161
Deaths,Female,15 to 19,ischemic heart disease,greatermanchester,0.06690905952618581,80350.9637648816
Deaths,Female,15 to 19,kidney cancer,greatermanchester,0.057365914332444014,80350.9637648816
Deaths,Female,15 to 19,liver cancer,greatermanchester,0.08447965695229777,80350.96376488158
Deaths,Female,15 to 19,lower respiratory infections,greatermanchester,0.38404650684776004,80350.96376488158
Deaths,Female,15 to 19,motor vehicle road injuries,greatermanchester,1.2680325713975855,80350.96376488156
Deaths,Female,15 to 19,motorcyclist road injuries,greatermanchester,0.1187803071897691,80350.96376488157
Deaths,Female,15 to 19,neoplasms,greatermanchester,3.028910901150873,80350.96376488161
Deaths,Female,15 to 19,other road injuries,greatermanchester,0.03780187835694781,80350.96376488163
Deaths,Female,15 to 19,other transport injuries,greatermanchester,0.07286500369933142,80350.96376488161
Deaths,Female,15 to 19,pedestrian road injuries,greatermanchester,0.6137410982977327,80350.96376488166
Deaths,Female,15 to 19,road injuries,greatermanchester,2.124874673246067,80350.96376488167
Deaths,Female,15 to 19,stomach cancer,greatermanchester,0.014633506901484619,80350.96376488161
Deaths,Female,15 to 19,stroke,greatermanchester,0.2844587796114216,80350.96376488163
Deaths,Female,15 to 19,"tracheal, bronchus, and lung cancer",greatermanchester,0.0469596681917461,80350.96376488163
Deaths,Female,20 to 24,all causes,greatermanchester,19.871690649749493,91103.83017794824
Deaths,Female,20 to 24,bladder cancer,greatermanchester,0.010410663356316083,91103.83017794824
Deaths,Female,20 to 24,breast cancer,greatermanchester,0.11762433750826747,91103.8301779483
Deaths,Female,20 to 24,cardiovascular diseases,greatermanchester,1.4492030226561905,91103.83017794823
Deaths,Female,20 to 24,chronic myeloid leukemia,greatermanchester,0.01740888226636822,91103.83017794827
Deaths,Female,20 to 24,chronic obstructive pulmonary disease,greatermanchester,0.1289106794548785,91103.83017794823
Deaths,Female,20 to 24,colon and rectum cancer,greatermanchester,0.1386579707335507,91103.83017794827
Deaths,Female,20 to 24,cyclist road injuries,greatermanchester,0.06962377382946643,91103.83017794823
Deaths,Female,20 to 24,diabetes mellitus type 2,greatermanchester,0.039940648164529524,91103.83017794826
Deaths,Female,20 to 24,esophageal cancer,greatermanchester,0.020688260856829146,91103.8301779482
Deaths,Female,20 to 24,ischemic heart disease,greatermanchester,0.15188993894877242,91103.83017794827
Deaths,Female,20 to 24,kidney cancer,greatermanchester,0.07230683162656569,91103.83017794832
Deaths,Female,20 to 24,liver cancer,greatermanchester,0.1110228002508819,91103.83017794826
Deaths,Female,20 to 24,lower respiratory infections,greatermanchester,0.48013798922943957,91103.83017794824
Deaths,Female,20 to 24,motor vehicle road injuries,greatermanchester,1.2721263736579143,91103.83017794824
Deaths,Female,20 to 24,motorcyclist road injuries,greatermanchester,0.10370525121960115,91103.83017794827
Deaths,Female,20 to 24,multiple myeloma,greatermanchester,0.00615516295225373,91103.83017794824
Deaths,Female,20 to 24,neoplasms,greatermanchester,3.90607528389386,91103.83017794832
Deaths,Female,20 to 24,other road injuries,greatermanchester,0.0334338523145734,91103.83017794829
Deaths,Female,20 to 24,other transport injuries,greatermanchester,0.07361136491431597,91103.83017794827
Deaths,Female,20 to 24,parkinson's disease,greatermanchester,0.0010528348870197806,91103.83017794832
Deaths,Female,20 to 24,pedestrian road injuries,greatermanchester,0.41026101200057424,91103.83017794826
Deaths,Female,20 to 24,road injuries,greatermanchester,1.8891502630221284,91103.83017794818
Deaths,Female,20 to 24,stomach cancer,greatermanchester,0.04590597866736334,91103.83017794821
Deaths,Female,20 to 24,stroke,greatermanchester,0.48548997519262854,91103.83017794824
Deaths,Female,20 to 24,"tracheal, bronchus, and lung cancer",greatermanchester,0.09189496264564774,91103.83017794834
Deaths,Female,20 to 24,uterine cancer,greatermanchester,0.009940029292871112,91103.83017794826
Deaths,Female,25 to 29,all causes,greatermanchester,28.427586228137102,106382.64346865534
Deaths,Female,25 to 29,bladder cancer,greatermanchester,0.03630489371040075,106382.64346865533
Deaths,Female,25 to 29,breast cancer,greatermanchester,1.111453713740971,106382.6434686554
Deaths,Female,25 to 29,cardiovascular diseases,greatermanchester,2.8797105947085133,106382.64346865544
Deaths,Female,25 to 29,chronic myeloid leukemia,greatermanchester,0.03142860403850393,106382.64346865543
Deaths,Female,25 to 29,chronic obstructive pulmonary disease,greatermanchester,0.20885954248633806,106382.64346865541
Deaths,Female,25 to 29,colon and rectum cancer,greatermanchester,0.484911270891574,106382.64346865535
Deaths,Female,25 to 29,cyclist road injuries,greatermanchester,0.059273257266661564,106382.64346865535
Deaths,Female,25 to 29,diabetes mellitus type 2,greatermanchester,0.0733360513134407,106382.64346865534
Deaths,Female,25 to 29,esophageal cancer,greatermanchester,0.06570806895777984,106382.64346865537
Deaths,Female,25 to 29,ischemic heart disease,greatermanchester,0.42668880957011723,106382.64346865538
Deaths,Female,25 to 29,kidney cancer,greatermanchester,0.12068318160530328,106382.64346865531
Deaths,Female,25 to 29,liver cancer,greatermanchester,0.19838862872677465,106382.64346865538
Deaths,Female,25 to 29,lower respiratory infections,greatermanchester,0.7198808873029963,106382.6434686554
Deaths,Female,25 to 29,motor vehicle road injuries,greatermanchester,0.9095997990709888,106382.64346865535
Deaths,Female,25 to 29,motorcyclist road injuries,greatermanchester,0.06916082217228375,106382.64346865541
Deaths,Female,25 to 29,multiple myeloma,greatermanchester,0.011910051128350882,106382.64346865538
Deaths,Female,25 to 29,neoplasms,greatermanchester,7.550912713995147,106382.64346865534
Deaths,Female,25 to 29,other road injuries,greatermanchester,0.02702483680939265,106382.6434686554
Deaths,Female,25 to 29,other transport injuries,greatermanchester,0.06977310489937676,106382.64346865537
Deaths,Female,25 to 29,parkinson's disease,greatermanchester,6.061579490384607e-4,106382.64346865534
Deaths,Female,25 to 29,pedestrian road injuries,greatermanchester,0.2784293546771922,106382.64346865543
Deaths,Female,25 to 29,road injuries,greatermanchester,1.3434880699965195,106382.64346865544
Deaths,Female,25 to 29,stomach cancer,greatermanchester,0.17818030821982844,106382.64346865541
Deaths,Female,25 to 29,stroke,greatermanchester,1.0548915675585304,106382.64346865535
Deaths,Female,25 to 29,"tracheal, bronchus, and lung cancer",greatermanchester,0.3162731545874332,106382.64346865534
Deaths,Female,25 to 29,uterine cancer,greatermanchester,0.036286612099243054,106382.64346865538
Deaths,Female,30 to 34,all causes,greatermanchester,53.4807562989275,112720.45664779386
Deaths,Female,30 to 34,bladder cancer,greatermanchester,0.14864968690630187,112720.4566477939
Deaths,Female,30 to 34,breast cancer,greatermanchester,4.939679521483648,112720.45664779386
Deaths,Female,30 to 34,cardiovascular diseases,greatermanchester,6.071181393253576,112720.45664779384
Deaths,Female,30 to 34,chronic myeloid leukemia,greatermanchester,0.052025824990893456,112720.45664779391
Deaths,Female,30 to 34,chronic obstructive pulmonary disease,greatermanchester,0.43451603430832697,112720.45664779388
Deaths,Female,30 to 34,colon and rectum cancer,greatermanchester,1.3322678455816777,112720.45664779379
Deaths,Female,30 to 34,cyclist road injuries,greatermanchester,0.057118678001539656,112720.45664779388
Deaths,Female,30 to 34,diabetes mellitus type 2,greatermanchester,0.23224548010565432,112720.4566477938
Deaths,Female,30 to 34,esophageal cancer,greatermanchester,0.16242244782069595,112720.45664779386
Deaths,Female,30 to 34,ischemic heart disease,greatermanchester,1.4569450728525721,112720.45664779391
Deaths,Female,30 to 34,kidney cancer,greatermanchester,0.2672169619239972,112720.45664779395
Deaths,Female,30 to 34,liver cancer,greatermanchester,0.3888388225953401,112720.45664779395
Deaths,Female,30 to 34,lower respiratory infections,greatermanchester,1.2663515952182274,112720.45664779386
Deaths,Female,30 to 34,motor vehicle road injuries,greatermanchester,0.815851177040276,112720.45664779386
Deaths,Female,30 to 34,motorcyclist road injuries,greatermanchester,0.07075314534082233,112720.45664779388
Deaths,Female,30 to 34,multiple myeloma,greatermanchester,0.046520254518158416,112720.4566477938
Deaths,Female,30 to 34,neoplasms,greatermanchester,17.90966298411628,112720.45664779385
Deaths,Female,30 to 34,other road injuries,greatermanchester,0.027181536157850048,112720.4566477938
Deaths,Female,30 to 34,other transport injuries,greatermanchester,0.06780901179369164,112720.45664779386
Deaths,Female,30 to 34,parkinson's disease,greatermanchester,0.00216399217937183,112720.45664779391
Deaths,Female,30 to 34,pedestrian road injuries,greatermanchester,0.29908216543594784,112720.45664779378
Deaths,Female,30 to 34,road injuries,greatermanchester,1.2699867019764357,112720.45664779388
Deaths,Female,30 to 34,stomach cancer,greatermanchester,0.5401788413092387,112720.45664779386
Deaths,Female,30 to 34,stroke,greatermanchester,2.1476188117501978,112720.45664779382
Deaths,Female,30 to 34,"tracheal, bronchus, and lung cancer",greatermanchester,1.1969452792819988,112720.45664779385
Deaths,Female,30 to 34,uterine cancer,greatermanchester,0.10290033436622287,112720.45664779384
Deaths,Female,35 to 39,all causes,greatermanchester,83.84078107126504,103919.7177833319
Deaths,Female,35 to 39,bladder cancer,greatermanchester,0.28947041785384126,103919.71778333193
Deaths,Female,35 to 39,breast cancer,greatermanchester,9.851231690730751,103919.71778333193
Deaths,Female,35 to 39,cardiovascular diseases,greatermanchester,10.8350972334684,103919.71778333194
Deaths,Female,35 to 39,chronic myeloid leukemia,greatermanchester,0.07893614354675298,103919.71778333184
Deaths,Female,35 to 39,chronic obstructive pulmonary disease,greatermanchester,0.8326576512178455,103919.71778333187
Deaths,Female,35 to 39,colon and rectum cancer,greatermanchester,2.3909218111782513,103919.71778333194
Deaths,Female,35 to 39,cyclist road injuries,greatermanchester,0.05744920233087306,103919.71778333197
Deaths,Female,35 to 39,diabetes mellitus type 2,greatermanchester,0.34158828992234874,103919.71778333193
Deaths,Female,35 to 39,esophageal cancer,greatermanchester,0.35915768265661735,103919.71778333196
Deaths,Female,35 to 39,ischemic heart disease,greatermanchester,3.3530769190529717,103919.71778333193
Deaths,Female,35 to 39,kidney cancer,greatermanchester,0.46427146508784906,103919.71778333189
Deaths,Female,35 to 39,liver cancer,greatermanchester,0.5466733450341252,103919.7177833319
Deaths,Female,35 to 39,lower respiratory infections,greatermanchester,2.0511943359794524,103919.71778333194
Deaths,Female,35 to 39,motor vehicle road injuries,greatermanchester,0.7439283163465445,103919.71778333191
Deaths,Female,35 to 39,motorcyclist road injuries,greatermanchester,0.07190927063391545,103919.71778333186
Deaths,Female,35 to 39,multiple myeloma,greatermanchester,0.13293331774625333,103919.71778333194
Deaths,Female,35 to 39,neoplasms,greatermanchester,31.127343615007238,103919.71778333187
Deaths,Female,35 to 39,other road injuries,greatermanchester,0.030667248339561803,103919.71778333191
Deaths,Female,35 to 39,other transport injuries,greatermanchester,0.07159449383080667,103919.71778333187
Deaths,Female,35 to 39,parkinson's disease,greatermanchester,0.008398080174604692,103919.71778333187
Deaths,Female,35 to 39,pedestrian road injuries,greatermanchester,0.3567865368459892,103919.71778333193
Deaths,Female,35 to 39,road injuries,greatermanchester,1.260740574496884,103919.71778333187
Deaths,Female,35 to 39,stomach cancer,greatermanchester,0.9367193701361418,103919.71778333189
Deaths,Female,35 to 39,stroke,greatermanchester,3.8368948535406315,103919.71778333189
Deaths,Female,35 to 39,"tracheal, bronchus, and lung cancer",greatermanchester,2.627356184465891,103919.7177833319
Deaths,Female,35 to 39,uterine cancer,greatermanchester,0.2173105159642996,103919.71778333189
Deaths,Female,40 to 44,all causes,greatermanchester,109.12455126279376,88519.9576987643
Deaths,Female,40 to 44,alzheimer's disease and other dementias,greatermanchester,0.09860510484053332,88519.9576987643
Deaths,Female,40 to 44,bladder cancer,greatermanchester,0.49831017092054963,88519.95769876432
Deaths,Female,40 to 44,breast cancer,greatermanchester,14.222572203670282,88519.95769876432
Deaths,Female,40 to 44,cardiovascular diseases,greatermanchester,15.432503819647776,88519.95769876434
Deaths,Female,40 to 44,chronic myeloid leukemia,greatermanchester,0.07787403140518692,88519.9576987643
Deaths,Female,40 to 44,chronic obstructive pulmonary disease,greatermanchester,1.5373964530906814,88519.95769876425
Deaths,Female,40 to 44,colon and rectum cancer,greatermanchester,3.6659630047469944,88519.95769876431
Deaths,Female,40 to 44,cyclist road injuries,greatermanchester,0.05111177778065033,88519.95769876437
Deaths,Female,40 to 44,diabetes mellitus type 2,greatermanchester,0.4310976756681413,88519.95769876432
Deaths,Female,40 to 44,esophageal cancer,greatermanchester,0.6424145139636706,88519.95769876431
Deaths,Female,40 to 44,ischemic heart disease,greatermanchester,5.365856291888934,88519.95769876434
Deaths,Female,40 to 44,kidney cancer,greatermanchester,0.7096194479106539,88519.95769876424
Deaths,Female,40 to 44,liver cancer,greatermanchester,0.8129433745606627,88519.95769876432
Deaths,Female,40 to 44,lower respiratory infections,greatermanchester,2.6981705623545706,88519.95769876434
Deaths,Female,40 to 44,motor vehicle road injuries,greatermanchester,0.6906386906016788,88519.95769876437
Deaths,Female,40 to 44,motorcyclist road injuries,greatermanchester,0.06310702568994607,88519.95769876437
Deaths,Female,40 to 44,multiple myeloma,greatermanchester,0.26144362072397703,88519.95769876434
Deaths,Female,40 to 44,neoplasms,greatermanchester,44.614095550314055,88519.95769876435
Deaths,Female,40 to 44,other road injuries,greatermanchester,0.026136801056530403,88519.95769876432
Deaths,Female,40 to 44,other transport injuries,greatermanchester,0.06369548249383311,88519.95769876432
Deaths,Female,40 to 44,parkinson's disease,greatermanchester,0.05116335255239689,88519.95769876434
Deaths,Female,40 to 44,pedestrian road injuries,greatermanchester,0.3848053261494376,88519.95769876428
Deaths,Female,40 to 44,road injuries,greatermanchester,1.2157996212782431,88519.95769876432
Deaths,Female,40 to 44,stomach cancer,greatermanchester,1.393648950336227,88519.95769876437
Deaths,Female,40 to 44,stroke,greatermanchester,5.205360389626708,88519.95769876431
Deaths,Female,40 to 44,"tracheal, bronchus, and lung cancer",greatermanchester,4.947745902256183,88519.95769876432
Deaths,Female,40 to 44,uterine cancer,greatermanchester,0.37206531503960877,88519.95769876434
Deaths,Female,45 to 49,all causes,greatermanchester,174.04997353829253,95591.57928522879
Deaths,Female,45 to 49,alzheimer's disease and other dementias,greatermanchester,0.6513212548624832,95591.57928522881
Deaths,Female,45 to 49,bladder cancer,greatermanchester,0.8943616388875123,95591.57928522879
Deaths,Female,45 to 49,breast cancer,greatermanchester,23.03957284126799,95591.57928522874
Deaths,Female,45 to 49,cardiovascular diseases,greatermanchester,26.026260900461896,95591.57928522881
Deaths,Female,45 to 49,chronic myeloid leukemia,greatermanchester,0.11102070910255003,95591.57928522877
Deaths,Female,45 to 49,chronic obstructive pulmonary disease,greatermanchester,3.6233657566542345,95591.57928522877
Deaths,Female,45 to 49,colon and rectum cancer,greatermanchester,6.923921258052206,95591.57928522886
Deaths,Female,45 to 49,cyclist road injuries,greatermanchester,0.06524026795033556,95591.57928522886
Deaths,Female,45 to 49,diabetes mellitus type 2,greatermanchester,1.2787864271533305,95591.5792852288
Deaths,Female,45 to 49,esophageal cancer,greatermanchester,1.493734557772085,95591.57928522884
Deaths,Female,45 to 49,ischemic heart disease,greatermanchester,10.50295432481048,95591.57928522877
Deaths,Female,45 to 49,kidney cancer,greatermanchester,1.3500455184236433,95591.5792852288
Deaths,Female,45 to 49,liver cancer,greatermanchester,1.4097870527176068,95591.57928522884
Deaths,Female,45 to 49,lower respiratory infections,greatermanchester,4.095028388157324,95591.57928522889
Deaths,Female,45 to 49,motor vehicle road injuries,greatermanchester,0.8037220869476284,95591.5792852288
Deaths,Female,45 to 49,motorcyclist road injuries,greatermanchester,0.07222041785828898,95591.57928522883
Deaths,Female,45 to 49,multiple myeloma,greatermanchester,0.5992953681670244,95591.57928522871
Deaths,Female,45 to 49,neoplasms,greatermanchester,78.04535180263755,95591.57928522877
Deaths,Female,45 to 49,other road injuries,greatermanchester,0.03637676869431802,95591.57928522887
Deaths,Female,45 to 49,other transport injuries,greatermanchester,0.07006784021448739,95591.57928522876
Deaths,Female,45 to 49,parkinson's disease,greatermanchester,0.1698585165406204,95591.57928522892
Deaths,Female,45 to 49,pedestrian road injuries,greatermanchester,0.49307316375795096,95591.57928522876
Deaths,Female,45 to 49,road injuries,greatermanchester,1.4706327052085217,95591.57928522879
Deaths,Female,45 to 49,stomach cancer,greatermanchester,2.2236766262298264,95591.5792852288
Deaths,Female,45 to 49,stroke,greatermanchester,8.15837812473094,95591.57928522881
Deaths,Female,45 to 49,"tracheal, bronchus, and lung cancer",greatermanchester,11.682256442263531,95591.57928522883
Deaths,Female,45 to 49,uterine cancer,greatermanchester,0.8960270550712857,95591.57928522881
Deaths,Female,5 to 9,all causes,greatermanchester,6.777097563568636,91063.29128827977
Deaths,Female,5 to 9,cardiovascular diseases,greatermanchester,0.2707855246092761,91063.29128827977
Deaths,Female,5 to 9,chronic myeloid leukemia,greatermanchester,0.011164753915003225,91063.29128827974
Deaths,Female,5 to 9,chronic obstructive pulmonary disease,greatermanchester,0.03393971251637297,91063.29128827975
Deaths,Female,5 to 9,colon and rectum cancer,greatermanchester,0.018015507175510048,91063.29128827971
Deaths,Female,5 to 9,cyclist road injuries,greatermanchester,0.03539427683698735,91063.29128827978
Deaths,Female,5 to 9,kidney cancer,greatermanchester,0.12988968003492274,91063.29128827977
Deaths,Female,5 to 9,liver cancer,greatermanchester,0.06434817615324151,91063.29128827971
Deaths,Female,5 to 9,lower respiratory infections,greatermanchester,0.2797006888946784,91063.29128827977
Deaths,Female,5 to 9,motor vehicle road injuries,greatermanchester,0.1626495834726107,91063.29128827977
Deaths,Female,5 to 9,motorcyclist road injuries,greatermanchester,0.010184345622004317,91063.29128827977
Deaths,Female,5 to 9,neoplasms,greatermanchester,2.1069009027173555,91063.29128827971
Deaths,Female,5 to 9,other road injuries,greatermanchester,0.010313905858950636,91063.29128827972
Deaths,Female,5 to 9,other transport injuries,greatermanchester,0.02293842603419309,91063.29128827972
Deaths,Female,5 to 9,pedestrian road injuries,greatermanchester,0.2501623068075668,91063.29128827968
Deaths,Female,5 to 9,road injuries,greatermanchester,0.46870441859812,91063.29128827974
Deaths,Female,5 to 9,stroke,greatermanchester,0.06758588279592391,91063.29128827975
Deaths,Female,50 to 54,all causes,greatermanchester,281.63392491928875,97966.73494893826
Deaths,Female,50 to 54,alzheimer's disease and other dementias,greatermanchester,1.3569958408939888,97966.73494893828
Deaths,Female,50 to 54,bladder cancer,greatermanchester,1.650705688421263,97966.7349489383
Deaths,Female,50 to 54,breast cancer,greatermanchester,35.89190162675951,97966.73494893823
Deaths,Female,50 to 54,cardiovascular diseases,greatermanchester,44.84901092324744,97966.7349489383
Deaths,Female,50 to 54,chronic myeloid leukemia,greatermanchester,0.11400251656603848,97966.73494893823
Deaths,Female,50 to 54,chronic obstructive pulmonary disease,greatermanchester,11.16954715944634,97966.73494893825
Deaths,Female,50 to 54,colon and rectum cancer,greatermanchester,12.564452478740503,97966.73494893833
Deaths,Female,50 to 54,cyclist road injuries,greatermanchester,0.07146745641732404,97966.73494893826
Deaths,Female,50 to 54,diabetes mellitus type 2,greatermanchester,1.8103394482308388,97966.73494893832
Deaths,Female,50 to 54,esophageal cancer,greatermanchester,3.9741046589443823,97966.73494893833
Deaths,Female,50 to 54,ischemic heart disease,greatermanchester,20.749562338766594,97966.73494893826
Deaths,Female,50 to 54,kidney cancer,greatermanchester,2.6262044163678846,97966.73494893828
Deaths,Female,50 to 54,liver cancer,greatermanchester,3.1438779417447478,97966.73494893835
Deaths,Female,50 to 54,lower respiratory infections,greatermanchester,6.381343361899088,97966.73494893829
Deaths,Female,50 to 54,motor vehicle road injuries,greatermanchester,0.7437051176141186,97966.73494893829
Deaths,Female,50 to 54,motorcyclist road injuries,greatermanchester,0.06236306249852748,97966.73494893829
Deaths,Female,50 to 54,multiple myeloma,greatermanchester,1.4513537538682586,97966.73494893835
Deaths,Female,50 to 54,neoplasms,greatermanchester,142.96670737347412,97966.73494893826
Deaths,Female,50 to 54,other road injuries,greatermanchester,0.03684285053861656,97966.73494893829
Deaths,Female,50 to 54,other transport injuries,greatermanchester,0.0711037572349565,97966.73494893823
Deaths,Female,50 to 54,parkinson's disease,greatermanchester,0.42361716667068994,97966.73494893828
Deaths,Female,50 to 54,pedestrian road injuries,greatermanchester,0.48460296769652234,97966.7349489383
Deaths,Female,50 to 54,road injuries,greatermanchester,1.398981454765109,97966.73494893832
Deaths,Female,50 to 54,stomach cancer,greatermanchester,3.579938429800015,97966.73494893826
Deaths,Female,50 to 54,stroke,greatermanchester,13.366401494360867,97966.73494893829
Deaths,Female,50 to 54,"tracheal, bronchus, and lung cancer",greatermanchester,29.642922223536612,97966.73494893836
Deaths,Female,50 to 54,uterine cancer,greatermanchester,2.287511017009324,97966.73494893832
Deaths,Female,55 to 59,all causes,greatermanchester,394.6285552510895,88246.39703499441
Deaths,Female,55 to 59,alzheimer's disease and other dementias,greatermanchester,2.571953801048982,88246.39703499444
Deaths,Female,55 to 59,bladder cancer,greatermanchester,2.6243571839454325,88246.39703499443
Deaths,Female,55 to 59,breast cancer,greatermanchester,44.09174025498801,88246.39703499438
Deaths,Female,55 to 59,cardiovascular diseases,greatermanchester,66.71456778158468,88246.39703499438
Deaths,Female,55 to 59,chronic myeloid leukemia,greatermanchester,0.1503675906588094,88246.39703499447
Deaths,Female,55 to 59,chronic obstructive pulmonary disease,greatermanchester,21.571052691780583,88246.3970349944
Deaths,Female,55 to 59,colon and rectum cancer,greatermanchester,18.458383318725513,88246.39703499444
Deaths,Female,55 to 59,cyclist road injuries,greatermanchester,0.06687889972614434,88246.39703499443
Deaths,Female,55 to 59,diabetes mellitus type 2,greatermanchester,2.5554963286687014,88246.3970349944
Deaths,Female,55 to 59,esophageal cancer,greatermanchester,6.414220036193227,88246.39703499437
Deaths,Female,55 to 59,ischemic heart disease,greatermanchester,32.89865053356797,88246.3970349944
Deaths,Female,55 to 59,kidney cancer,greatermanchester,4.010563907754213,88246.39703499444
Deaths,Female,55 to 59,liver cancer,greatermanchester,4.8339258658482,88246.39703499441
Deaths,Female,55 to 59,lower respiratory infections,greatermanchester,9.097224954576161,88246.39703499441
Deaths,Female,55 to 59,motor vehicle road injuries,greatermanchester,0.6885349380026438,88246.39703499438
Deaths,Female,55 to 59,motorcyclist road injuries,greatermanchester,0.056467159463028715,88246.39703499437
Deaths,Female,55 to 59,multiple myeloma,greatermanchester,2.4084242220163596,88246.39703499449
Deaths,Female,55 to 59,neoplasms,greatermanchester,205.1062615367582,88246.39703499437
Deaths,Female,55 to 59,other road injuries,greatermanchester,0.037746362465049824,88246.3970349944
Deaths,Female,55 to 59,other transport injuries,greatermanchester,0.06834397576647805,88246.39703499438
Deaths,Female,55 to 59,parkinson's disease,greatermanchester,0.7871039226764457,88246.39703499437
Deaths,Female,55 to 59,pedestrian road injuries,greatermanchester,0.5046979953939906,88246.39703499438
Deaths,Female,55 to 59,road injuries,greatermanchester,1.3543253550508567,88246.39703499438
Deaths,Female,55 to 59,stomach cancer,greatermanchester,5.102009072392486,88246.39703499447
Deaths,Female,55 to 59,stroke,greatermanchester,18.120566849472688,88246.39703499443
Deaths,Female,55 to 59,"tracheal, bronchus, and lung cancer",greatermanchester,48.718274421342336,88246.39703499441
Deaths,Female,55 to 59,uterine cancer,greatermanchester,4.061339519033267,88246.39703499433
Deaths,Female,60 to 64,all causes,greatermanchester,515.7271698374968,71356.57221638059
Deaths,Female,60 to 64,alzheimer's disease and other dementias,greatermanchester,4.8137184731192395,71356.57221638059
Deaths,Female,60 to 64,bladder cancer,greatermanchester,3.8910895611939122,71356.57221638055
Deaths,Female,60 to 64,breast cancer,greatermanchester,42.586643122876396,71356.57221638062
Deaths,Female,60 to 64,cardiovascular diseases,greatermanchester,95.98964642071212,71356.57221638062
Deaths,Female,60 to 64,chronic myeloid leukemia,greatermanchester,0.18752472843953907,71356.5722163806
