measure,sex,age,cause,cityregion,number,pop
Deaths,Female,10 to 14,motor vehicle road injuries,bristol,0.077182119568963925,31643.657702649973
Deaths,Female,10 to 14,motorcyclist road injuries,bristol,0.0084762067509732,31643.657702649958
Deaths,Female,10 to 14,neoplasms,bristol,0.7948337115382287,31643.657702649965
Deaths,Female,10 to 14,other road injuries,bristol,0.00678199380202089,31643.65770265002
Deaths,Female,10 to 14,other transport injuries,bristol,0.011576984590784128,31643.657702649984
Deaths,Female,10 to 14,pedestrian road injuries,bristol,0.07494835783393317,31643.657702649984
Deaths,Female,10 to 14,road injuries,bristol,0.1957190536769739,31643.657702649987
Deaths,Female,10 to 14,stroke,bristol,0.02260134471499358,31643.657702649973
Deaths,Female,10 to 14,"tracheal, bronchus, and lung cancer",bristol,0.004461631537993283,31643.657702650013
Deaths,Female,15 to 19,all causes,bristol,4.880388453254848,31066.503105556832
Deaths,Female,15 to 19,bladder cancer,bristol,0.0031601359873533906,31066.503105556843
Deaths,Female,15 to 19,breast cancer,bristol,0.014249455089069118,31066.50310555684
Deaths,Female,15 to 19,cardiovascular diseases,bristol,0.25330981702546146,31066.50310555685
Deaths,Female,15 to 19,chronic myeloid leukemia,bristol,0.007429302742360026,31066.50310555687
Deaths,Female,15 to 19,chronic obstructive pulmonary disease,bristol,0.014668515169780339,31066.50310555686
Deaths,Female,15 to 19,colon and rectum cancer,bristol,0.01506230722845514,31066.503105556872
Deaths,Female,15 to 19,cyclist road injuries,bristol,0.0355284637768929,31066.50310555684
Deaths,Female,15 to 19,diabetes mellitus type 2,bristol,0.007409177786404822,31066.50310555686
Deaths,Female,15 to 19,ischemic heart disease,bristol,0.014134224474989628,31066.50310555684
Deaths,Female,15 to 19,kidney cancer,bristol,0.019251866434191307,31066.503105556818
Deaths,Female,15 to 19,liver cancer,bristol,0.025669592852788893,31066.50310555684
Deaths,Female,15 to 19,lower respiratory infections,bristol,0.10832611219659503,31066.503105556854
Deaths,Female,15 to 19,motor vehicle road injuries,bristol,0.44265823935172777,31066.503105556865
Deaths,Female,15 to 19,motorcyclist road injuries,bristol,0.05133704819107472,31066.503105556854
Deaths,Female,15 to 19,neoplasms,bristol,1.0861502272306875,31066.503105556843
Deaths,Female,15 to 19,other road injuries,bristol,0.018059901261437743,31066.503105556858
Deaths,Female,15 to 19,other transport injuries,bristol,0.02547087997374677,31066.50310555684
Deaths,Female,15 to 19,pedestrian road injuries,bristol,0.1249513167241163,31066.503105556847
Deaths,Female,15 to 19,road injuries,bristol,0.6725349693052496,31066.503105556858
Deaths,Female,15 to 19,stomach cancer,bristol,0.0038998380216135956,31066.503105556854
Deaths,Female,15 to 19,stroke,bristol,0.0679316010585274,31066.503105556847
Deaths,Female,15 to 19,"tracheal, bronchus, and lung cancer",bristol,0.011629076075017217,31066.503105556854
Deaths,Female,20 to 24,all causes,bristol,8.208393834388803,38169.370099174936
Deaths,Female,20 to 24,bladder cancer,bristol,0.004280349534175396,38169.37009917498
Deaths,Female,20 to 24,breast cancer,bristol,0.05892807508724696,38169.37009917497
Deaths,Female,20 to 24,cardiovascular diseases,bristol,0.5518279588121028,38169.37009917494
Deaths,Female,20 to 24,chronic myeloid leukemia,bristol,0.011386932537150798,38169.37009917495
Deaths,Female,20 to 24,chronic obstructive pulmonary disease,bristol,0.0273994239563058,38169.370099174914
Deaths,Female,20 to 24,colon and rectum cancer,bristol,0.06280031417078541,38169.370099174936
Deaths,Female,20 to 24,cyclist road injuries,bristol,0.036336102456935276,38169.370099174965
Deaths,Female,20 to 24,diabetes mellitus type 2,bristol,0.017389686084387845,38169.370099174965
Deaths,Female,20 to 24,esophageal cancer,bristol,0.009269136259707385,38169.37009917496
Deaths,Female,20 to 24,ischemic heart disease,bristol,0.049921847167872395,38169.37009917492
Deaths,Female,20 to 24,kidney cancer,bristol,0.03233302964367419,38169.370099174965
Deaths,Female,20 to 24,liver cancer,bristol,0.04372739232341287,38169.37009917495
Deaths,Female,20 to 24,lower respiratory infections,bristol,0.18656521649106642,38169.370099174994
Deaths,Female,20 to 24,motor vehicle road injuries,bristol,0.5482547522474779,38169.37009917495
Deaths,Female,20 to 24,motorcyclist road injuries,bristol,0.06136475503142277,38169.37009917498
Deaths,Female,20 to 24,multiple myeloma,bristol,0.002530286625462314,38169.37009917494
Deaths,Female,20 to 24,neoplasms,bristol,1.8483497830446092,38169.37009917499
Deaths,Female,20 to 24,other road injuries,bristol,0.0240844451779697,38169.3700991749
Deaths,Female,20 to 24,other transport injuries,bristol,0.032694848268562844,38169.37009917496
Deaths,Female,20 to 24,parkinson's disease,bristol,5.028755508083462e-4,38169.370099174994
Deaths,Female,20 to 24,pedestrian road injuries,bristol,0.11690601237651249,38169.37009917495
Deaths,Female,20 to 24,road injuries,bristol,0.7869460672903184,38169.37009917499
Deaths,Female,20 to 24,stomach cancer,bristol,0.01717559954746076,38169.370099174994
Deaths,Female,20 to 24,stroke,bristol,0.1699143376934623,38169.37009917498
Deaths,Female,20 to 24,"tracheal, bronchus, and lung cancer",bristol,0.029353816214315848,38169.370099174994
Deaths,Female,20 to 24,uterine cancer,bristol,0.005172375427958703,38169.37009917498
Deaths,Female,25 to 29,all causes,bristol,11.58364839661154,42786.679951623606
Deaths,Female,25 to 29,bladder cancer,bristol,0.014652135484252513,42786.679951623606
Deaths,Female,25 to 29,breast cancer,bristol,0.5635229519371835,42786.67995162362
Deaths,Female,25 to 29,cardiovascular diseases,bristol,1.070089417906223,42786.67995162362
Deaths,Female,25 to 29,chronic myeloid leukemia,bristol,0.019716991831942365,42786.67995162362
Deaths,Female,25 to 29,chronic obstructive pulmonary disease,bristol,0.044309246428535454,42786.67995162361
Deaths,Female,25 to 29,colon and rectum cancer,bristol,0.21480061406655482,42786.67995162359
Deaths,Female,25 to 29,cyclist road injuries,bristol,0.031045028155873976,42786.67995162361
Deaths,Female,25 to 29,diabetes mellitus type 2,bristol,0.0312593240950578,42786.67995162364
Deaths,Female,25 to 29,esophageal cancer,bristol,0.028547418894615047,42786.67995162364
Deaths,Female,25 to 29,ischemic heart disease,bristol,0.13454835345044638,42786.67995162362
Deaths,Female,25 to 29,kidney cancer,bristol,0.05155688667830385,42786.67995162362
Deaths,Female,25 to 29,liver cancer,bristol,0.07582298259959783,42786.679951623635
Deaths,Female,25 to 29,lower respiratory infections,bristol,0.2710051766952983,42786.6799516236
Deaths,Female,25 to 29,motor vehicle road injuries,bristol,0.4008196210557559,42786.67995162371
Deaths,Female,25 to 29,motorcyclist road injuries,bristol,0.044609833769490195,42786.679951623664
Deaths,Female,25 to 29,multiple myeloma,bristol,0.005774178865659792,42786.67995162362
Deaths,Female,25 to 29,neoplasms,bristol,3.4768465965376096,42786.67995162371
Deaths,Female,25 to 29,other road injuries,bristol,0.019694355447522356,42786.679951623584
Deaths,Female,25 to 29,other transport injuries,bristol,0.03184021451673977,42786.67995162361
Deaths,Female,25 to 29,parkinson's disease,bristol,2.883173755755976e-4,42786.67995162356
Deaths,Female,25 to 29,pedestrian road injuries,bristol,0.08280602624879002,42786.67995162364
Deaths,Female,25 to 29,road injuries,bristol,0.578974864677432,42786.67995162363
Deaths,Female,25 to 29,stomach cancer,bristol,0.0658998567486183,42786.6799516236
Deaths,Female,25 to 29,stroke,bristol,0.3714306507991994,42786.67995162363
Deaths,Female,25 to 29,"tracheal, bronchus, and lung cancer",bristol,0.09889451235946024,42786.67995162359
Deaths,Female,25 to 29,uterine cancer,bristol,0.021067564300553773,42786.67995162359
Deaths,Female,30 to 34,all causes,bristol,17.18786023048416,42687.75352925758
Deaths,Female,30 to 34,bladder cancer,bristol,0.046943472364010044,42687.75352925753
Deaths,Female,30 to 34,breast cancer,bristol,1.9366750683508982,42687.75352925762
Deaths,Female,30 to 34,cardiovascular diseases,bristol,1.7744069499779405,42687.75352925757
Deaths,Female,30 to 34,chronic myeloid leukemia,bristol,0.025323544564937028,42687.7535292576
Deaths,Female,30 to 34,chronic obstructive pulmonary disease,bristol,0.07353961389193804,42687.75352925759
Deaths,Female,30 to 34,colon and rectum cancer,bristol,0.4643266980286604,42687.75352925758
Deaths,Female,30 to 34,cyclist road injuries,bristol,0.02407392173358952,42687.75352925761
Deaths,Female,30 to 34,diabetes mellitus type 2,bristol,0.07639883287946639,42687.75352925755
Deaths,Female,30 to 34,esophageal cancer,bristol,0.05487733656247231,42687.75352925758
Deaths,Female,30 to 34,ischemic heart disease,bristol,0.3767856083743213,42687.753529257614
Deaths,Female,30 to 34,kidney cancer,bristol,0.08877068582662151,42687.75352925755
Deaths,Female,30 to 34,liver cancer,bristol,0.11447573876503997,42687.75352925755
Deaths,Female,30 to 34,lower respiratory infections,bristol,0.37367902309207524,42687.75352925752
Deaths,Female,30 to 34,motor vehicle road injuries,bristol,0.3088754991369949,42687.753529257534
Deaths,Female,30 to 34,motorcyclist road injuries,bristol,0.03834320585337043,42687.75352925762
Deaths,Female,30 to 34,multiple myeloma,bristol,0.01927668883909579,42687.75352925751
Deaths,Female,30 to 34,neoplasms,bristol,6.449338720020365,42687.75352925752
Deaths,Female,30 to 34,other road injuries,bristol,0.016106918068249636,42687.75352925756
Deaths,Female,30 to 34,other transport injuries,bristol,0.0269630500678289,42687.753529257614
Deaths,Female,30 to 34,parkinson's disease,bristol,7.880536969153498e-4,42687.753529257636
Deaths,Female,30 to 34,pedestrian road injuries,bristol,0.07124953377723497,42687.753529257556
Deaths,Female,30 to 34,road injuries,bristol,0.4586490785694399,42687.753529257636
Deaths,Female,30 to 34,stomach cancer,bristol,0.15625970208346107,42687.75352925756
Deaths,Female,30 to 34,stroke,bristol,0.6068482979996316,42687.75352925761
Deaths,Female,30 to 34,"tracheal, bronchus, and lung cancer",bristol,0.29690391925388127,42687.753529257534
Deaths,Female,30 to 34,uterine cancer,bristol,0.04689836527318171,42687.75352925757
Deaths,Female,35 to 39,all causes,bristol,22.936957003305576,38297.78450986296
Deaths,Female,35 to 39,bladder cancer,bristol,0.07803926794863456,38297.78450986295
Deaths,Female,35 to 39,breast cancer,bristol,3.283702273867033,38297.78450986293
Deaths,Female,35 to 39,cardiovascular diseases,bristol,2.611509907318424,38297.78450986296
Deaths,Female,35 to 39,chronic myeloid leukemia,bristol,0.03118739462826897,38297.78450986295
Deaths,Female,35 to 39,chronic obstructive pulmonary disease,bristol,0.1211628275459639,38297.78450986298
Deaths,Female,35 to 39,colon and rectum cancer,bristol,0.6950274432390836,38297.78450986296
Deaths,Female,35 to 39,cyclist road injuries,bristol,0.020717705459917732,38297.78450986302
Deaths,Female,35 to 39,diabetes mellitus type 2,bristol,0.0935615498171601,38297.78450986298
Deaths,Female,35 to 39,esophageal cancer,bristol,0.10535708041456031,38297.78450986302
Deaths,Female,35 to 39,ischemic heart disease,bristol,0.7334544056841106,38297.784509862984
Deaths,Female,35 to 39,kidney cancer,bristol,0.1357979360517249,38297.78450986294
Deaths,Female,35 to 39,liver cancer,bristol,0.1412930526008305,38297.78450986301
Deaths,Female,35 to 39,lower respiratory infections,bristol,0.5082647234755607,38297.784509862984
Deaths,Female,35 to 39,motor vehicle road injuries,bristol,0.26188203892342554,38297.78450986302
Deaths,Female,35 to 39,motorcyclist road injuries,bristol,0.03194954436395437,38297.78450986303
Deaths,Female,35 to 39,multiple myeloma,bristol,0.04939074436191,38297.78450986302
Deaths,Female,35 to 39,neoplasms,bristol,9.59894410039008,38297.78450986302
Deaths,Female,35 to 39,other road injuries,bristol,0.014593160167117005,38297.784509863006
Deaths,Female,35 to 39,other transport injuries,bristol,0.02526290728529648,38297.78450986298
Deaths,Female,35 to 39,parkinson's disease,bristol,0.0025376976898774705,38297.78450986303
Deaths,Female,35 to 39,pedestrian road injuries,bristol,0.07030384991971136,38297.78450986302
Deaths,Female,35 to 39,road injuries,bristol,0.3994462988341263,38297.784509863006
Deaths,Female,35 to 39,stomach cancer,bristol,0.22800773614936531,38297.78450986297
Deaths,Female,35 to 39,stroke,bristol,0.9063244485938912,38297.78450986295
Deaths,Female,35 to 39,"tracheal, bronchus, and lung cancer",bristol,0.5693990848660905,38297.78450986296
Deaths,Female,35 to 39,uterine cancer,bristol,0.08169386239121841,38297.78450986296
Deaths,Female,40 to 44,all causes,bristol,32.17475087505515,34558.038299118845
Deaths,Female,40 to 44,alzheimer's disease and other dementias,bristol,0.037770216127326194,34558.03829911885
Deaths,Female,40 to 44,bladder cancer,bristol,0.1431229683268321,34558.038299118874
Deaths,Female,40 to 44,breast cancer,bristol,5.102823955558528,34558.03829911887
Deaths,Female,40 to 44,cardiovascular diseases,bristol,3.952730971217329,34558.03829911886
Deaths,Female,40 to 44,chronic myeloid leukemia,bristol,0.03277433741504413,34558.038299118874
Deaths,Female,40 to 44,chronic obstructive pulmonary disease,bristol,0.24991638376346575,34558.03829911887
Deaths,Female,40 to 44,colon and rectum cancer,bristol,1.1572701952079454,34558.03829911885
Deaths,Female,40 to 44,cyclist road injuries,bristol,0.02022136682045717,34558.03829911882
Deaths,Female,40 to 44,diabetes mellitus type 2,bristol,0.129223254590747,34558.038299118874
Deaths,Female,40 to 44,esophageal cancer,bristol,0.20182484374322324,34558.038299118896
Deaths,Female,40 to 44,ischemic heart disease,bristol,1.2487937253471055,34558.0382991189
Deaths,Female,40 to 44,kidney cancer,bristol,0.22604801796557644,34558.03829911887
Deaths,Female,40 to 44,liver cancer,bristol,0.2247365533194282,34558.03829911886
Deaths,Female,40 to 44,lower respiratory infections,bristol,0.7156882335633252,34558.03829911886
Deaths,Female,40 to 44,motor vehicle road injuries,bristol,0.26497117436027173,34558.03829911885
Deaths,Female,40 to 44,motorcyclist road injuries,bristol,0.02990569001145539,34558.03829911889
Deaths,Female,40 to 44,multiple myeloma,bristol,0.10461914998125853,34558.03829911889
Deaths,Female,40 to 44,neoplasms,bristol,14.72488423651676,34558.03829911887
Deaths,Female,40 to 44,other road injuries,bristol,0.013376860236582562,34558.038299118874
Deaths,Female,40 to 44,other transport injuries,bristol,0.023923751101695916,34558.03829911888
Deaths,Female,40 to 44,parkinson's disease,bristol,0.016816070024804966,34558.03829911885
Deaths,Female,40 to 44,pedestrian road injuries,bristol,0.08178237715901887,34558.03829911885
Deaths,Female,40 to 44,road injuries,bristol,0.4102574685877862,34558.0382991189
Deaths,Female,40 to 44,stomach cancer,bristol,0.36123129163520074,34558.03829911887
Deaths,Female,40 to 44,stroke,bristol,1.3224409224042115,34558.03829911883
Deaths,Female,40 to 44,"tracheal, bronchus, and lung cancer",bristol,1.1743003234049136,34558.03829911887
Deaths,Female,40 to 44,uterine cancer,bristol,0.1540153459690595,34558.038299118896
Deaths,Female,45 to 49,all causes,bristol,52.5938129375751,36243.111359854236
Deaths,Female,45 to 49,alzheimer's disease and other dementias,bristol,0.24448013568598778,36243.1113598542
Deaths,Female,45 to 49,bladder cancer,bristol,0.2641024352330808,36243.111359854214
Deaths,Female,45 to 49,breast cancer,bristol,8.662711356402763,36243.111359854185
Deaths,Female,45 to 49,cardiovascular diseases,bristol,6.684347039241693,36243.1113598542
Deaths,Female,45 to 49,chronic myeloid leukemia,bristol,0.04903617443163803,36243.11135985421
Deaths,Female,45 to 49,chronic obstructive pulmonary disease,bristol,0.647597993292431,36243.11135985419
Deaths,Female,45 to 49,colon and rectum cancer,bristol,2.2654034133202616,36243.1113598542
Deaths,Female,45 to 49,cyclist road injuries,bristol,0.027426074172300682,36243.11135985421
Deaths,Female,45 to 49,diabetes mellitus type 2,bristol,0.36802386429322836,36243.11135985423
Deaths,Female,45 to 49,esophageal cancer,bristol,0.48294012041856016,36243.111359854214
Deaths,Female,45 to 49,ischemic heart disease,bristol,2.4793928428668077,36243.11135985422
Deaths,Female,45 to 49,kidney cancer,bristol,0.43806319439287084,36243.11135985423
Deaths,Female,45 to 49,liver cancer,bristol,0.40128211665185975,36243.11135985421
Deaths,Female,45 to 49,lower respiratory infections,bristol,1.111200728610152,36243.11135985416
Deaths,Female,45 to 49,motor vehicle road injuries,bristol,0.3155017689891714,36243.1113598542
Deaths,Female,45 to 49,motorcyclist road injuries,bristol,0.03446518857146359,36243.11135985422
Deaths,Female,45 to 49,multiple myeloma,bristol,0.2468948089675635,36243.11135985421
Deaths,Female,45 to 49,neoplasms,bristol,26.389611298619922,36243.11135985425
Deaths,Female,45 to 49,other road injuries,bristol,0.019241912276924424,36243.11135985417
Deaths,Female,45 to 49,other transport injuries,bristol,0.02670108776089979,36243.11135985419
Deaths,Female,45 to 49,parkinson's disease,bristol,0.05732022851700532,36243.11135985418
Deaths,Female,45 to 49,pedestrian road injuries,bristol,0.1058021307618976,36243.11135985421
Deaths,Female,45 to 49,road injuries,bristol,0.5024370747717581,36243.11135985422
Deaths,Female,45 to 49,stomach cancer,bristol,0.584703694417823,36243.11135985423
Deaths,Female,45 to 49,stroke,bristol,2.10349302432158,36243.11135985422
Deaths,Female,45 to 49,"tracheal, bronchus, and lung cancer",bristol,2.9506239669774734,36243.111359854214
Deaths,Female,45 to 49,uterine cancer,bristol,0.37682531126601543,36243.11135985419
Deaths,Female,5 to 9,all causes,bristol,1.7074428238890713,32242.276503230918
Deaths,Female,5 to 9,cardiovascular diseases,bristol,0.05623181127894463,32242.276503230925
Deaths,Female,5 to 9,chronic myeloid leukemia,bristol,0.0033709835930269276,32242.276503230947
Deaths,Female,5 to 9,chronic obstructive pulmonary disease,bristol,0.004386662582691623,32242.27650323091
Deaths,Female,5 to 9,colon and rectum cancer,bristol,0.004434843049401297,32242.276503230933
Deaths,Female,5 to 9,cyclist road injuries,bristol,0.012139399122963223,32242.27650323094
Deaths,Female,5 to 9,kidney cancer,bristol,0.03482943979666208,32242.276503230936
Deaths,Female,5 to 9,liver cancer,bristol,0.019085183161128304,32242.27650323095
Deaths,Female,5 to 9,lower respiratory infections,bristol,0.05996277125849094,32242.276503230933
Deaths,Female,5 to 9,motor vehicle road injuries,bristol,0.055070629513082864,32242.276503230903
Deaths,Female,5 to 9,motorcyclist road injuries,bristol,0.003421025939801545,32242.276503230918
Deaths,Female,5 to 9,neoplasms,bristol,0.6253960277683575,32242.276503230903
Deaths,Female,5 to 9,other road injuries,bristol,0.0038796701574346174,32242.276503230933
Deaths,Female,5 to 9,other transport injuries,bristol,0.006863328659477405,32242.276503230947
Deaths,Female,5 to 9,pedestrian road injuries,bristol,0.0457158380850474,32242.27650323094
Deaths,Female,5 to 9,road injuries,bristol,0.1202265628183298,32242.276503230954
Deaths,Female,5 to 9,stroke,bristol,0.009714937782212319,32242.27650323091
Deaths,Female,50 to 54,all causes,bristol,86.92554207858291,38015.6626765685
Deaths,Female,50 to 54,alzheimer's disease and other dementias,bristol,0.5391963674096373,38015.66267656852
Deaths,Female,50 to 54,bladder cancer,bristol,0.5011904713385386,38015.662676568536
Deaths,Female,50 to 54,breast cancer,bristol,13.805946869447936,38015.66267656856
Deaths,Female,50 to 54,cardiovascular diseases,bristol,11.741858480430112,38015.66267656853
Deaths,Female,50 to 54,chronic myeloid leukemia,bristol,0.05414072801145592,38015.66267656855
Deaths,Female,50 to 54,chronic obstructive pulmonary disease,bristol,2.2197678716292004,38015.662676568514
Deaths,Female,50 to 54,colon and rectum cancer,bristol,4.314195905736738,38015.66267656853
Deaths,Female,50 to 54,cyclist road injuries,bristol,0.03326240776498989,38015.66267656855
Deaths,Female,50 to 54,diabetes mellitus type 2,bristol,0.5422382774270973,38015.6626765685
Deaths,Female,50 to 54,esophageal cancer,bristol,1.3178929086369666,38015.662676568485
Deaths,Female,50 to 54,ischemic heart disease,bristol,4.945181030350807,38015.66267656858
Deaths,Female,50 to 54,kidney cancer,bristol,0.8657799925974576,38015.662676568565
Deaths,Female,50 to 54,liver cancer,bristol,0.9144518630674198,38015.662676568485
Deaths,Female,50 to 54,lower respiratory infections,bristol,1.7892674686787564,38015.662676568536
Deaths,Female,50 to 54,motor vehicle road injuries,bristol,0.3079853505550274,38015.66267656851
Deaths,Female,50 to 54,motorcyclist road injuries,bristol,0.03316935611487258,38015.6626765685
Deaths,Female,50 to 54,multiple myeloma,bristol,0.6102703743601168,38015.66267656857
Deaths,Female,50 to 54,neoplasms,bristol,48.42842040830432,38015.66267656853
Deaths,Female,50 to 54,other road injuries,bristol,0.02132919428402039,38015.66267656845
Deaths,Female,50 to 54,other transport injuries,bristol,0.028543544789278976,38015.662676568514
Deaths,Female,50 to 54,parkinson's disease,bristol,0.14791799295384203,38015.662676568536
Deaths,Female,50 to 54,pedestrian road injuries,bristol,0.12406380685950166,38015.662676568485
Deaths,Female,50 to 54,road injuries,bristol,0.5198101155784123,38015.662676568514
Deaths,Female,50 to 54,stomach cancer,bristol,0.9687820484332346,38015.66267656855
Deaths,Female,50 to 54,stroke,bristol,3.605270327215712,38015.6626765685
Deaths,Female,50 to 54,"tracheal, bronchus, and lung cancer",bristol,7.418762356026821,38015.66267656851
Deaths,Female,50 to 54,uterine cancer,bristol,0.9856124637429627,38015.66267656856
Deaths,Female,55 to 59,all causes,bristol,120.95444715036507,34836.41133352247
Deaths,Female,55 to 59,alzheimer's disease and other dementias,bristol,1.0374984513884657,34836.41133352246
Deaths,Female,55 to 59,bladder cancer,bristol,0.7885088101409794,34836.411333522476
Deaths,Female,55 to 59,breast cancer,bristol,17.184072550771596,34836.41133352246
Deaths,Female,55 to 59,cardiovascular diseases,bristol,16.946394433526656,34836.411333522454
Deaths,Female,55 to 59,chronic myeloid leukemia,bristol,0.06945857103400657,34836.41133352243
Deaths,Female,55 to 59,chronic obstructive pulmonary disease,bristol,4.294794297929473,34836.411333522425
Deaths,Female,55 to 59,colon and rectum cancer,bristol,6.279791869744584,34836.411333522425
Deaths,Female,55 to 59,cyclist road injuries,bristol,0.03175105676864034,34836.411333522476
Deaths,Female,55 to 59,diabetes mellitus type 2,bristol,0.7679204708561829,34836.4113335224
Deaths,Female,55 to 59,esophageal cancer,bristol,2.1313181771449736,34836.41133352244
Deaths,Female,55 to 59,ischemic heart disease,bristol,7.68108044638302,34836.41133352243
Deaths,Female,55 to 59,kidney cancer,bristol,1.35118066964725,34836.41133352243
Deaths,Female,55 to 59,liver cancer,bristol,1.4143605446970633,34836.41133352244
Deaths,Female,55 to 59,lower respiratory infections,bristol,2.5299024808756427,34836.411333522476
Deaths,Female,55 to 59,motor vehicle road injuries,bristol,0.2956160602020882,34836.41133352246
Deaths,Female,55 to 59,motorcyclist road injuries,bristol,0.029367660960565495,34836.41133352244
Deaths,Female,55 to 59,multiple myeloma,bristol,1.00501769701402,34836.411333522454
Deaths,Female,55 to 59,neoplasms,bristol,69.62546215696588,34836.41133352241
Deaths,Female,55 to 59,other road injuries,bristol,0.021811801849981664,34836.41133352243
Deaths,Female,55 to 59,other transport injuries,bristol,0.027942132169467556,34836.411333522476
Deaths,Female,55 to 59,parkinson's disease,bristol,0.2711109523775473,34836.41133352244
Deaths,Female,55 to 59,pedestrian road injuries,bristol,0.1220401168537826,34836.411333522454
Deaths,Female,55 to 59,road injuries,bristol,0.500586696635058,34836.4113335224
Deaths,Female,55 to 59,stomach cancer,bristol,1.381033427376373,34836.411333522425
Deaths,Female,55 to 59,stroke,bristol,4.698411497596837,34836.41133352246
Deaths,Female,55 to 59,"tracheal, bronchus, and lung cancer",bristol,13.023547320796775,34836.41133352245
Deaths,Female,55 to 59,uterine cancer,bristol,1.7328538383581493,34836.41133352246
Deaths,Female,60 to 64,all causes,bristol,166.72205524772463,29424.196507905242
Deaths,Female,60 to 64,alzheimer's disease and other dementias,bristol,2.045155389881169,29424.196507905275
Deaths,Female,60 to 64,bladder cancer,bristol,1.260571909907689,29424.19650790523
Deaths,Female,60 to 64,breast cancer,bristol,17.526534800349502,29424.196507905246
Deaths,Female,60 to 64,cardiovascular diseases,bristol,26.778208537341314,29424.196507905246
Deaths,Female,60 to 64,chronic myeloid leukemia,bristol,0.09358331763317342,29424.19650790525
Deaths,Female,60 to 64,chronic obstructive pulmonary disease,bristol,9.409225413515731,29424.196507905257
Deaths,Female,60 to 64,colon and rectum cancer,bristol,8.410821521591396,29424.196507905253
Deaths,Female,60 to 64,cyclist road injuries,bristol,0.023126921750989245,29424.19650790524
Deaths,Female,60 to 64,diabetes mellitus type 2,bristol,1.1404881554871553,29424.196507905253
Deaths,Female,60 to 64,esophageal cancer,bristol,3.1342360708115224,29424.196507905235
Deaths,Female,60 to 64,ischemic heart disease,bristol,12.872302808383585,29424.19650790526
Deaths,Female,60 to 64,kidney cancer,bristol,2.0024783487964264,29424.196507905257
Deaths,Female,60 to 64,liver cancer,bristol,2.0038753595611927,29424.196507905268
Deaths,Female,60 to 64,lower respiratory infections,bristol,3.678134398362629,29424.196507905268
Deaths,Female,60 to 64,motor vehicle road injuries,bristol,0.2908195173691549,29424.19650790523
Deaths,Female,60 to 64,motorcyclist road injuries,bristol,0.019034404224044735,29424.196507905293
Deaths,Female,60 to 64,multiple myeloma,bristol,1.7625905002108475,29424.196507905268
Deaths,Female,60 to 64,neoplasms,bristol,94.04669342762463,29424.19650790528
Deaths,Female,60 to 64,other road injuries,bristol,0.013646335476107408,29424.19650790526
Deaths,Female,60 to 64,other transport injuries,bristol,0.02610682996857411,29424.19650790526
Deaths,Female,60 to 64,parkinson's disease,bristol,0.6206116349687242,29424.196507905275
Deaths,Female,60 to 64,pedestrian road injuries,bristol,0.1607134503448669,29424.196507905257
Deaths,Female,60 to 64,road injuries,bristol,0.5073406291651633,29424.19650790524
Deaths,Female,60 to 64,stomach cancer,bristol,1.9753369656657513,29424.19650790527
Deaths,Female,60 to 64,stroke,bristol,6.6050314386868,29424.19650790528
