measure,sex,age,cause,cityregion,number,pop
Deaths,Female,15 to 19,cardiovascular diseases,nottingham,0.25853989691574386,31710.86271120486
Deaths,Female,15 to 19,chronic myeloid leukemia,nottingham,0.006261724021343942,31710.86271120484
Deaths,Female,15 to 19,chronic obstructive pulmonary disease,nottingham,0.019848638723562895,31710.862711204896
Deaths,Female,15 to 19,colon and rectum cancer,nottingham,0.014786093205880577,31710.862711204867
Deaths,Female,15 to 19,cyclist road injuries,nottingham,0.03407361577523267,31710.862711204885
Deaths,Female,15 to 19,diabetes mellitus type 2,nottingham,0.009932903667955031,31710.862711204878
Deaths,Female,15 to 19,ischemic heart disease,nottingham,0.016926926707331605,31710.86271120484
Deaths,Female,15 to 19,kidney cancer,nottingham,0.020305117818888736,31710.862711204856
Deaths,Female,15 to 19,liver cancer,nottingham,0.02753303827805982,31710.86271120485
Deaths,Female,15 to 19,lower respiratory infections,nottingham,0.1102170338622358,31710.862711204827
Deaths,Female,15 to 19,motor vehicle road injuries,nottingham,0.5193008369650404,31710.86271120484
Deaths,Female,15 to 19,motorcyclist road injuries,nottingham,0.06571853742151589,31710.862711204834
Deaths,Female,15 to 19,neoplasms,nottingham,1.0235167921932764,31710.86271120484
Deaths,Female,15 to 19,other road injuries,nottingham,0.025334478254320135,31710.86271120485
Deaths,Female,15 to 19,other transport injuries,nottingham,0.024679475390114034,31710.862711204834
Deaths,Female,15 to 19,pedestrian road injuries,nottingham,0.15801023789808183,31710.86271120487
Deaths,Female,15 to 19,road injuries,nottingham,0.8024377063141914,31710.862711204878
Deaths,Female,15 to 19,stomach cancer,nottingham,0.0041446662938088305,31710.86271120487
Deaths,Female,15 to 19,stroke,nottingham,0.07916485857559484,31710.86271120487
Deaths,Female,15 to 19,"tracheal, bronchus, and lung cancer",nottingham,0.01283989162683587,31710.86271120493
Deaths,Female,20 to 24,all causes,nottingham,8.444784781162742,38386.13200303937
Deaths,Female,20 to 24,bladder cancer,nottingham,0.004410612383583816,38386.132003039354
Deaths,Female,20 to 24,breast cancer,nottingham,0.06034295401380774,38386.13200303938
Deaths,Female,20 to 24,cardiovascular diseases,nottingham,0.573576721671246,38386.132003039376
Deaths,Female,20 to 24,chronic myeloid leukemia,nottingham,0.00975518910364056,38386.132003039376
Deaths,Female,20 to 24,chronic obstructive pulmonary disease,nottingham,0.03860651569657239,38386.13200303937
Deaths,Female,20 to 24,colon and rectum cancer,nottingham,0.06355556364060941,38386.13200303932
Deaths,Female,20 to 24,cyclist road injuries,nottingham,0.03702410629543526,38386.13200303937
Deaths,Female,20 to 24,diabetes mellitus type 2,nottingham,0.023889597278690562,38386.132003039354
Deaths,Female,20 to 24,esophageal cancer,nottingham,0.00838759974929695,38386.13200303935
Deaths,Female,20 to 24,ischemic heart disease,nottingham,0.054132392768600476,38386.1320030394
Deaths,Female,20 to 24,kidney cancer,nottingham,0.034969894713687805,38386.13200303936
Deaths,Female,20 to 24,liver cancer,nottingham,0.04948912841824266,38386.132003039354
Deaths,Female,20 to 24,lower respiratory infections,nottingham,0.1980922454165532,38386.132003039354
Deaths,Female,20 to 24,motor vehicle road injuries,nottingham,0.6882908840548054,38386.132003039376
Deaths,Female,20 to 24,motorcyclist road injuries,nottingham,0.08259744936680018,38386.132003039354
Deaths,Female,20 to 24,multiple myeloma,nottingham,0.002702617090335055,38386.1320030394
Deaths,Female,20 to 24,neoplasms,nottingham,1.8251976054207264,38386.13200303936
Deaths,Female,20 to 24,other road injuries,nottingham,0.03314749831890772,38386.13200303941
Deaths,Female,20 to 24,other transport injuries,nottingham,0.0354464075789792,38386.13200303939
Deaths,Female,20 to 24,parkinson's disease,nottingham,5.010398291519317e-4,38386.13200303928
Deaths,Female,20 to 24,pedestrian road injuries,nottingham,0.15492555393355273,38386.13200303937
Deaths,Female,20 to 24,road injuries,nottingham,0.9959854919695013,38386.13200303937
Deaths,Female,20 to 24,stomach cancer,nottingham,0.01861617383346975,38386.132003039325
Deaths,Female,20 to 24,stroke,nottingham,0.1911006657253428,38386.132003039354
Deaths,Female,20 to 24,"tracheal, bronchus, and lung cancer",nottingham,0.034535132261190246,38386.13200303943
Deaths,Female,20 to 24,uterine cancer,nottingham,0.004658759061414863,38386.132003039296
Deaths,Female,25 to 29,all causes,nottingham,14.23059128162247,41519.41215548163
Deaths,Female,25 to 29,bladder cancer,nottingham,0.018349381166970675,41519.41215548174
Deaths,Female,25 to 29,breast cancer,nottingham,0.7124729868504349,41519.41215548166
Deaths,Female,25 to 29,cardiovascular diseases,nottingham,1.4678757182359188,41519.412155481725
Deaths,Female,25 to 29,chronic myeloid leukemia,nottingham,0.024098803224113247,41519.412155481725
Deaths,Female,25 to 29,chronic obstructive pulmonary disease,nottingham,0.07743686539884018,41519.41215548168
Deaths,Female,25 to 29,colon and rectum cancer,nottingham,0.2740808005416736,41519.41215548171
Deaths,Female,25 to 29,cyclist road injuries,nottingham,0.03741055396906635,41519.412155481696
Deaths,Female,25 to 29,diabetes mellitus type 2,nottingham,0.05341707511405991,41519.412155481696
Deaths,Female,25 to 29,esophageal cancer,nottingham,0.03135328191946614,41519.412155481645
Deaths,Female,25 to 29,ischemic heart disease,nottingham,0.20146997951137968,41519.412155481696
Deaths,Female,25 to 29,kidney cancer,nottingham,0.06656784210599945,41519.41215548168
Deaths,Female,25 to 29,liver cancer,nottingham,0.0992312008867839,41519.41215548168
Deaths,Female,25 to 29,lower respiratory infections,nottingham,0.3546083445354641,41519.412155481725
Deaths,Female,25 to 29,motor vehicle road injuries,nottingham,0.5810440636755851,41519.41215548174
Deaths,Female,25 to 29,motorcyclist road injuries,nottingham,0.07877633530356931,41519.412155481725
Deaths,Female,25 to 29,multiple myeloma,nottingham,0.0060551604858506865,41519.41215548161
Deaths,Female,25 to 29,neoplasms,nottingham,4.14483918487079,41519.41215548164
Deaths,Female,25 to 29,other road injuries,nottingham,0.036508980565926934,41519.41215548165
Deaths,Female,25 to 29,other transport injuries,nottingham,0.04400577073158245,41519.4121554816
Deaths,Female,25 to 29,parkinson's disease,nottingham,3.5196049093848936e-4,41519.41215548168
Deaths,Female,25 to 29,pedestrian road injuries,nottingham,0.14324691233834402,41519.41215548162
Deaths,Female,25 to 29,road injuries,nottingham,0.8769868458524916,41519.41215548174
Deaths,Female,25 to 29,stomach cancer,nottingham,0.08954908822802501,41519.41215548165
Deaths,Female,25 to 29,stroke,nottingham,0.5498861607120638,41519.412155481725
Deaths,Female,25 to 29,"tracheal, bronchus, and lung cancer",nottingham,0.13779393467188006,41519.412155481674
Deaths,Female,25 to 29,uterine cancer,nottingham,0.02394641639680157,41519.41215548174
Deaths,Female,30 to 34,all causes,nottingham,18.99442131110609,39423.6866775969
Deaths,Female,30 to 34,bladder cancer,nottingham,0.053941527182670326,39423.6866775969
Deaths,Female,30 to 34,breast cancer,nottingham,2.144111661253492,39423.68667759695
Deaths,Female,30 to 34,cardiovascular diseases,nottingham,2.132632075329874,39423.686677596976
Deaths,Female,30 to 34,chronic myeloid leukemia,nottingham,0.02627226264296988,39423.68667759702
Deaths,Female,30 to 34,chronic obstructive pulmonary disease,nottingham,0.11332973044409807,39423.68667759698
Deaths,Female,30 to 34,colon and rectum cancer,nottingham,0.5259537353455297,39423.68667759693
Deaths,Female,30 to 34,cyclist road injuries,nottingham,0.02614180932225319,39423.68667759697
Deaths,Female,30 to 34,diabetes mellitus type 2,nottingham,0.11624077677051559,39423.68667759694
Deaths,Female,30 to 34,esophageal cancer,nottingham,0.05562327464906679,39423.68667759696
Deaths,Female,30 to 34,ischemic heart disease,nottingham,0.4705707337511572,39423.68667759691
Deaths,Female,30 to 34,kidney cancer,nottingham,0.10542841215792029,39423.68667759697
Deaths,Female,30 to 34,liver cancer,nottingham,0.13868624924711193,39423.686677596896
Deaths,Female,30 to 34,lower respiratory infections,nottingham,0.436224350151679,39423.686677596925
Deaths,Female,30 to 34,motor vehicle road injuries,nottingham,0.3827939055434223,39423.68667759697
Deaths,Female,30 to 34,motorcyclist road injuries,nottingham,0.058069501033330806,39423.686677596954
Deaths,Female,30 to 34,multiple myeloma,nottingham,0.018181778800858105,39423.68667759694
Deaths,Female,30 to 34,neoplasms,nottingham,7.013803423476906,39423.686677596874
Deaths,Female,30 to 34,other road injuries,nottingham,0.025048508242913173,39423.6866775969
Deaths,Female,30 to 34,other transport injuries,nottingham,0.03175736786023396,39423.68667759694
Deaths,Female,30 to 34,parkinson's disease,nottingham,8.663506165739645e-4,39423.68667759696
Deaths,Female,30 to 34,pedestrian road injuries,nottingham,0.10466439725056921,39423.686677596954
Deaths,Female,30 to 34,road injuries,nottingham,0.5967181213924883,39423.686677596925
Deaths,Female,30 to 34,stomach cancer,nottingham,0.18820982322512658,39423.68667759697
Deaths,Female,30 to 34,stroke,nottingham,0.7753288923061902,39423.68667759688
Deaths,Female,30 to 34,"tracheal, bronchus, and lung cancer",nottingham,0.3673007107774535,39423.68667759696
Deaths,Female,30 to 34,uterine cancer,nottingham,0.04717443802506204,39423.686677596896
Deaths,Female,35 to 39,all causes,nottingham,26.30541301161469,35559.03318679862
Deaths,Female,35 to 39,bladder cancer,nottingham,0.09279209898984475,35559.03318679867
Deaths,Female,35 to 39,breast cancer,nottingham,3.754748403129306,35559.03318679865
Deaths,Female,35 to 39,cardiovascular diseases,nottingham,3.269894053707646,35559.03318679865
Deaths,Female,35 to 39,chronic myeloid leukemia,nottingham,0.033340004350888464,35559.03318679865
Deaths,Female,35 to 39,chronic obstructive pulmonary disease,nottingham,0.1917079267054902,35559.03318679866
Deaths,Female,35 to 39,colon and rectum cancer,nottingham,0.8095130148927865,35559.03318679868
Deaths,Female,35 to 39,cyclist road injuries,nottingham,0.024077935638264582,35559.033186798595
Deaths,Female,35 to 39,diabetes mellitus type 2,nottingham,0.14836254973867372,35559.03318679865
Deaths,Female,35 to 39,esophageal cancer,nottingham,0.10843351053425954,35559.033186798646
Deaths,Female,35 to 39,ischemic heart disease,nottingham,0.9467377220904956,35559.03318679871
Deaths,Female,35 to 39,kidney cancer,nottingham,0.16581568325709292,35559.03318679868
Deaths,Female,35 to 39,liver cancer,nottingham,0.17355778940307665,35559.03318679864
Deaths,Female,35 to 39,lower respiratory infections,nottingham,0.620053524353678,35559.033186798624
Deaths,Female,35 to 39,motor vehicle road injuries,nottingham,0.3423642510699612,35559.0331867986
Deaths,Female,35 to 39,motorcyclist road injuries,nottingham,0.051459877590679486,35559.03318679867
Deaths,Female,35 to 39,multiple myeloma,nottingham,0.04812647868087763,35559.03318679865
Deaths,Female,35 to 39,neoplasms,nottingham,10.752297133636798,35559.03318679864
Deaths,Female,35 to 39,other road injuries,nottingham,0.02475049788834427,35559.03318679864
Deaths,Female,35 to 39,other transport injuries,nottingham,0.029792508959455483,35559.033186798675
Deaths,Female,35 to 39,parkinson's disease,nottingham,0.002912372723919182,35559.03318679869
Deaths,Female,35 to 39,pedestrian road injuries,nottingham,0.10553632417718006,35559.03318679859
Deaths,Female,35 to 39,road injuries,nottingham,0.5481888863644301,35559.033186798595
Deaths,Female,35 to 39,stomach cancer,nottingham,0.2813304158802358,35559.033186798595
Deaths,Female,35 to 39,stroke,nottingham,1.1893447220500155,35559.033186798675
Deaths,Female,35 to 39,"tracheal, bronchus, and lung cancer",nottingham,0.7060524230794971,35559.03318679865
Deaths,Female,35 to 39,uterine cancer,nottingham,0.08620258792661865,35559.033186798646
Deaths,Female,40 to 44,all causes,nottingham,33.93435049372132,33485.07312707878
Deaths,Female,40 to 44,alzheimer's disease and other dementias,nottingham,0.03726829115805568,33485.073127078766
Deaths,Female,40 to 44,bladder cancer,nottingham,0.1574025539429915,33485.07312707877
Deaths,Female,40 to 44,breast cancer,nottingham,5.296574515378939,33485.07312707877
Deaths,Female,40 to 44,cardiovascular diseases,nottingham,4.529234327644618,33485.07312707879
Deaths,Female,40 to 44,chronic myeloid leukemia,nottingham,0.030115380414850026,33485.0731270788
Deaths,Female,40 to 44,chronic obstructive pulmonary disease,nottingham,0.35649750577577644,33485.07312707877
Deaths,Female,40 to 44,colon and rectum cancer,nottingham,1.208834328827581,33485.07312707869
Deaths,Female,40 to 44,cyclist road injuries,nottingham,0.021223759091832384,33485.07312707875
Deaths,Female,40 to 44,diabetes mellitus type 2,nottingham,0.1802935040826183,33485.07312707871
Deaths,Female,40 to 44,esophageal cancer,nottingham,0.19039151777298569,33485.073127078795
Deaths,Female,40 to 44,ischemic heart disease,nottingham,1.4467521436124533,33485.073127078715
Deaths,Female,40 to 44,kidney cancer,nottingham,0.251249402452692,33485.07312707877
Deaths,Female,40 to 44,liver cancer,nottingham,0.25841034016848463,33485.073127078766
Deaths,Female,40 to 44,lower respiratory infections,nottingham,0.798150937360683,33485.073127078766
Deaths,Female,40 to 44,motor vehicle road injuries,nottingham,0.3218249926494863,33485.07312707876
Deaths,Female,40 to 44,motorcyclist road injuries,nottingham,0.04192989472384062,33485.0731270788
Deaths,Female,40 to 44,multiple myeloma,nottingham,0.09589259773865857,33485.073127078744
Deaths,Female,40 to 44,neoplasms,nottingham,15.032967420706516,33485.07312707874
Deaths,Female,40 to 44,other road injuries,nottingham,0.019154194061198834,33485.07312707879
Deaths,Female,40 to 44,other transport injuries,nottingham,0.02526831195413249,33485.0731270787
Deaths,Female,40 to 44,parkinson's disease,nottingham,0.017198501198074354,33485.07312707868
Deaths,Female,40 to 44,pedestrian road injuries,nottingham,0.10761753316403913,33485.07312707879
Deaths,Female,40 to 44,road injuries,nottingham,0.5117503736903974,33485.07312707877
Deaths,Female,40 to 44,stomach cancer,nottingham,0.4072285512181504,33485.0731270788
Deaths,Female,40 to 44,stroke,nottingham,1.5591821168389546,33485.07312707878
Deaths,Female,40 to 44,"tracheal, bronchus, and lung cancer",nottingham,1.3153440077065603,33485.07312707874
Deaths,Female,40 to 44,uterine cancer,nottingham,0.14374621415215127,33485.073127078766
Deaths,Female,45 to 49,all causes,nottingham,65.81567091438123,38394.22105024181
Deaths,Female,45 to 49,alzheimer's disease and other dementias,nottingham,0.2649168870377323,38394.22105024175
Deaths,Female,45 to 49,bladder cancer,nottingham,0.34730765508880396,38394.221050241744
Deaths,Female,45 to 49,breast cancer,nottingham,10.229100622933684,38394.22105024183
Deaths,Female,45 to 49,cardiovascular diseases,nottingham,9.584836545949402,38394.22105024176
Deaths,Female,45 to 49,chronic myeloid leukemia,nottingham,0.05570037928567302,38394.221050241795
Deaths,Female,45 to 49,chronic obstructive pulmonary disease,nottingham,1.066292467616154,38394.22105024182
Deaths,Female,45 to 49,colon and rectum cancer,nottingham,2.7475138668292165,38394.22105024179
Deaths,Female,45 to 49,cyclist road injuries,nottingham,0.03402464981451465,38394.221050241824
Deaths,Female,45 to 49,diabetes mellitus type 2,nottingham,0.6221819602462557,38394.22105024175
Deaths,Female,45 to 49,esophageal cancer,nottingham,0.5309767488404552,38394.22105024177
Deaths,Female,45 to 49,ischemic heart disease,nottingham,3.530673158879856,38394.22105024178
Deaths,Female,45 to 49,kidney cancer,nottingham,0.5762052842656784,38394.22105024181
Deaths,Female,45 to 49,liver cancer,nottingham,0.5315155589981301,38394.22105024182
Deaths,Female,45 to 49,lower respiratory infections,nottingham,1.4735330834497609,38394.22105024181
Deaths,Female,45 to 49,motor vehicle road injuries,nottingham,0.4727921509112208,38394.221050241875
Deaths,Female,45 to 49,motorcyclist road injuries,nottingham,0.05960187505211494,38394.221050241744
Deaths,Female,45 to 49,multiple myeloma,nottingham,0.2635463180879643,38394.221050241846
Deaths,Female,45 to 49,neoplasms,nottingham,31.00646545057917,38394.22105024181
Deaths,Female,45 to 49,other road injuries,nottingham,0.03383964594761143,38394.22105024177
Deaths,Female,45 to 49,other transport injuries,nottingham,0.032351824360766314,38394.22105024182
Deaths,Female,45 to 49,parkinson's disease,nottingham,0.06949693305264817,38394.221050241795
Deaths,Female,45 to 49,pedestrian road injuries,nottingham,0.16392878392261045,38394.22105024179
Deaths,Female,45 to 49,road injuries,nottingham,0.7641871056480727,38394.22105024185
Deaths,Female,45 to 49,stomach cancer,nottingham,0.7957563747828015,38394.221050241744
Deaths,Female,45 to 49,stroke,nottingham,3.1841049757888378,38394.2210502418
Deaths,Female,45 to 49,"tracheal, bronchus, and lung cancer",nottingham,3.6021093336399312,38394.22105024178
Deaths,Female,45 to 49,uterine cancer,nottingham,0.42193747740281007,38394.221050241875
Deaths,Female,5 to 9,all causes,nottingham,1.8726151517052863,33154.37049694959
Deaths,Female,5 to 9,cardiovascular diseases,nottingham,0.06291250792556805,33154.37049694963
Deaths,Female,5 to 9,chronic myeloid leukemia,nottingham,0.002931863587601718,33154.37049694962
Deaths,Female,5 to 9,chronic obstructive pulmonary disease,nottingham,0.005770039070500773,33154.370496949574
Deaths,Female,5 to 9,colon and rectum cancer,nottingham,0.004772278989214646,33154.37049694958
Deaths,Female,5 to 9,cyclist road injuries,nottingham,0.015557110656649687,33154.370496949596
Deaths,Female,5 to 9,kidney cancer,nottingham,0.04154906417232491,33154.37049694959
Deaths,Female,5 to 9,liver cancer,nottingham,0.020300823523033217,33154.37049694959
Deaths,Female,5 to 9,lower respiratory infections,nottingham,0.06767429097473016,33154.37049694966
Deaths,Female,5 to 9,motor vehicle road injuries,nottingham,0.06836285287088621,33154.37049694955
Deaths,Female,5 to 9,motorcyclist road injuries,nottingham,0.004398062882499434,33154.37049694956
Deaths,Female,5 to 9,neoplasms,nottingham,0.5901295520936373,33154.37049694955
Deaths,Female,5 to 9,other road injuries,nottingham,0.005325622794262498,33154.37049694958
Deaths,Female,5 to 9,other transport injuries,nottingham,0.0064560543838609735,33154.37049694953
Deaths,Female,5 to 9,pedestrian road injuries,nottingham,0.06505667338146806,33154.37049694953
Deaths,Female,5 to 9,road injuries,nottingham,0.15870032258576627,33154.37049694966
Deaths,Female,5 to 9,stroke,nottingham,0.01470243478572794,33154.37049694959
Deaths,Female,50 to 54,all causes,nottingham,107.98587305621311,41383.67204423879
Deaths,Female,50 to 54,alzheimer's disease and other dementias,nottingham,0.5981972809854029,41383.672044238825
Deaths,Female,50 to 54,bladder cancer,nottingham,0.6524383846628904,41383.67204423879
Deaths,Female,50 to 54,breast cancer,nottingham,15.138685148429339,41383.67204423887
Deaths,Female,50 to 54,cardiovascular diseases,nottingham,16.33144785492176,41383.67204423882
Deaths,Female,50 to 54,chronic myeloid leukemia,nottingham,0.05985759114299874,41383.67204423879
Deaths,Female,50 to 54,chronic obstructive pulmonary disease,nottingham,3.588188219924124,41383.672044238854
Deaths,Female,50 to 54,colon and rectum cancer,nottingham,5.146929254909619,41383.6720442388
Deaths,Female,50 to 54,cyclist road injuries,nottingham,0.03754895454172625,41383.672044238774
Deaths,Female,50 to 54,diabetes mellitus type 2,nottingham,0.8832534172004082,41383.6720442388
Deaths,Female,50 to 54,esophageal cancer,nottingham,1.4687911078523244,41383.67204423879
Deaths,Female,50 to 54,ischemic heart disease,nottingham,6.875303072846329,41383.672044238825
Deaths,Female,50 to 54,kidney cancer,nottingham,1.1171661332992957,41383.672044238774
Deaths,Female,50 to 54,liver cancer,nottingham,1.241500095638913,41383.67204423886
Deaths,Female,50 to 54,lower respiratory infections,nottingham,2.3462392365342293,41383.67204423874
Deaths,Female,50 to 54,motor vehicle road injuries,nottingham,0.40707222602630555,41383.6720442388
Deaths,Female,50 to 54,motorcyclist road injuries,nottingham,0.0521925408633571,41383.67204423873
Deaths,Female,50 to 54,multiple myeloma,nottingham,0.6508979624709921,41383.67204423883
Deaths,Female,50 to 54,neoplasms,nottingham,56.774207059906885,41383.6720442388
Deaths,Female,50 to 54,other road injuries,nottingham,0.034047917662894105,41383.67204423879
Deaths,Female,50 to 54,other transport injuries,nottingham,0.031350241716788046,41383.672044238796
Deaths,Female,50 to 54,parkinson's disease,nottingham,0.17871881933582578,41383.67204423883
Deaths,Female,50 to 54,pedestrian road injuries,nottingham,0.16303934380067675,41383.67204423875
Deaths,Female,50 to 54,road injuries,nottingham,0.6939009828949589,41383.67204423874
Deaths,Female,50 to 54,stomach cancer,nottingham,1.3023450573821025,41383.67204423882
Deaths,Female,50 to 54,stroke,nottingham,5.268119232957636,41383.672044238825
Deaths,Female,50 to 54,"tracheal, bronchus, and lung cancer",nottingham,9.735113300611387,41383.67204423886
Deaths,Female,50 to 54,uterine cancer,nottingham,1.1113654997298532,41383.672044238796
Deaths,Female,55 to 59,all causes,nottingham,157.60810838266806,38587.27517928595
Deaths,Female,55 to 59,alzheimer's disease and other dementias,nottingham,1.1873523019675718,38587.27517928602
Deaths,Female,55 to 59,bladder cancer,nottingham,1.061003910274239,38587.27517928599
Deaths,Female,55 to 59,breast cancer,nottingham,20.501596557976317,38587.275179285905
Deaths,Female,55 to 59,cardiovascular diseases,nottingham,23.265696440240795,38587.27517928593
Deaths,Female,55 to 59,chronic myeloid leukemia,nottingham,0.08130011069706813,38587.27517928596
Deaths,Female,55 to 59,chronic obstructive pulmonary disease,nottingham,7.137180098053886,38587.27517928594
Deaths,Female,55 to 59,colon and rectum cancer,nottingham,7.996393154766915,38587.27517928601
Deaths,Female,55 to 59,cyclist road injuries,nottingham,0.03881025666753113,38587.27517928594
Deaths,Female,55 to 59,diabetes mellitus type 2,nottingham,1.2885834055377812,38587.275179285934
Deaths,Female,55 to 59,esophageal cancer,nottingham,2.4631591645476973,38587.2751792859
Deaths,Female,55 to 59,ischemic heart disease,nottingham,10.20468175311508,38587.275179285934
Deaths,Female,55 to 59,kidney cancer,nottingham,1.793090791131282,38587.27517928594
Deaths,Female,55 to 59,liver cancer,nottingham,2.018457676870139,38587.27517928595
Deaths,Female,55 to 59,lower respiratory infections,nottingham,3.550309056762855,38587.275179285934
Deaths,Female,55 to 59,motor vehicle road injuries,nottingham,0.4472890100853309,38587.27517928598
Deaths,Female,55 to 59,motorcyclist road injuries,nottingham,0.05145203571463369,38587.27517928593
Deaths,Female,55 to 59,multiple myeloma,nottingham,1.0840053337172844,38587.275179285956
Deaths,Female,55 to 59,neoplasms,nottingham,86.28128796161579,38587.27517928596
Deaths,Female,55 to 59,other road injuries,nottingham,0.038889010490593394,38587.27517928599
Deaths,Female,55 to 59,other transport injuries,nottingham,0.03264337162993788,38587.27517928602
Deaths,Female,55 to 59,parkinson's disease,nottingham,0.34810252748348597,38587.27517928595
Deaths,Female,55 to 59,pedestrian road injuries,nottingham,0.18773408550998094,38587.27517928596
Deaths,Female,55 to 59,road injuries,nottingham,0.76417439846807,38587.27517928595
Deaths,Female,55 to 59,stomach cancer,nottingham,1.9245844800066974,38587.275179285956
Deaths,Female,55 to 59,stroke,nottingham,6.92562226169695,38587.275179285934
Deaths,Female,55 to 59,"tracheal, bronchus, and lung cancer",nottingham,17.08400766121214,38587.275179286014
Deaths,Female,55 to 59,uterine cancer,nottingham,2.0431211746863864,38587.27517928595
Deaths,Female,60 to 64,all causes,nottingham,210.83927367433694,32470.991284367767
Deaths,Female,60 to 64,alzheimer's disease and other dementias,nottingham,2.251556736289942,32470.991284367818
Deaths,Female,60 to 64,bladder cancer,nottingham,1.6438560248303034,32470.991284367767
Deaths,Female,60 to 64,breast cancer,nottingham,21.975091945674922,32470.991284367723
Deaths,Female,60 to 64,cardiovascular diseases,nottingham,35.138177454958395,32470.991284367774
Deaths,Female,60 to 64,chronic myeloid leukemia,nottingham,0.09851104883793887,32470.99128436779
Deaths,Female,60 to 64,chronic obstructive pulmonary disease,nottingham,15.10974329105326,32470.99128436776
Deaths,Female,60 to 64,colon and rectum cancer,nottingham,9.533306023886293,32470.991284367774
Deaths,Female,60 to 64,cyclist road injuries,nottingham,0.025606956676867798,32470.991284367814
Deaths,Female,60 to 64,diabetes mellitus type 2,nottingham,1.703393375217469,32470.99128436779
Deaths,Female,60 to 64,esophageal cancer,nottingham,3.3005700856631583,32470.991284367716
Deaths,Female,60 to 64,ischemic heart disease,nottingham,17.223513944193524,32470.991284367756
Deaths,Female,60 to 64,kidney cancer,nottingham,2.569333403335939,32470.9912843678
Deaths,Female,60 to 64,liver cancer,nottingham,2.7042621399608384,32470.99128436778
Deaths,Female,60 to 64,lower respiratory infections,nottingham,4.956822430798015,32470.991284367767
Deaths,Female,60 to 64,motor vehicle road injuries,nottingham,0.38242404847938716,32470.99128436784
Deaths,Female,60 to 64,motorcyclist road injuries,nottingham,0.02907179680167664,32470.99128436774
Deaths,Female,60 to 64,multiple myeloma,nottingham,1.7640125380169118,32470.991284367756
Deaths,Female,60 to 64,neoplasms,nottingham,114.04900255804714,32470.991284367767
