measure,sex,age,cause,cityregion,number,pop
Deaths,Female,5 to 9,kidney cancer,liverpool,0.06424655854328301,42751.91738898087
Deaths,Female,5 to 9,liver cancer,liverpool,0.03174850408032798,42751.91738898091
Deaths,Female,5 to 9,lower respiratory infections,liverpool,0.17207651938757929,42751.91738898085
Deaths,Female,5 to 9,motor vehicle road injuries,liverpool,0.08700021028808985,42751.91738898089
Deaths,Female,5 to 9,motorcyclist road injuries,liverpool,0.005604042962962611,42751.917388980866
Deaths,Female,5 to 9,neoplasms,liverpool,1.0839098567143608,42751.917388980844
Deaths,Female,5 to 9,other road injuries,liverpool,0.004685670592766617,42751.917388980866
Deaths,Female,5 to 9,other transport injuries,liverpool,0.012789931340808929,42751.9173889808
Deaths,Female,5 to 9,pedestrian road injuries,liverpool,0.1340531415274994,42751.91738898085
Deaths,Female,5 to 9,road injuries,liverpool,0.24883261513379454,42751.91738898087
Deaths,Female,5 to 9,stroke,liverpool,0.03031610325476697,42751.917388980866
Deaths,Female,50 to 54,all causes,liverpool,166.50123164879847,54708.4069064505
Deaths,Female,50 to 54,alzheimer's disease and other dementias,liverpool,0.7508464660706782,54708.40690645054
Deaths,Female,50 to 54,bladder cancer,liverpool,1.0016119774607708,54708.40690645049
Deaths,Female,50 to 54,breast cancer,liverpool,21.001277428359803,54708.40690645051
Deaths,Female,50 to 54,cardiovascular diseases,liverpool,24.441446288207946,54708.40690645048
Deaths,Female,50 to 54,chronic myeloid leukemia,liverpool,0.07081364863893816,54708.40690645056
Deaths,Female,50 to 54,chronic obstructive pulmonary disease,liverpool,6.91836804403561,54708.40690645051
Deaths,Female,50 to 54,colon and rectum cancer,liverpool,7.553236620118394,54708.40690645054
Deaths,Female,50 to 54,cyclist road injuries,liverpool,0.04519061368693833,54708.40690645051
Deaths,Female,50 to 54,diabetes mellitus type 2,liverpool,1.0587104565474248,54708.406906450524
Deaths,Female,50 to 54,esophageal cancer,liverpool,2.5759420317612105,54708.40690645052
Deaths,Female,50 to 54,ischemic heart disease,liverpool,11.37025176412106,54708.406906450524
Deaths,Female,50 to 54,kidney cancer,liverpool,1.570873478329923,54708.40690645053
Deaths,Female,50 to 54,liver cancer,liverpool,1.7960733507877844,54708.406906450495
Deaths,Female,50 to 54,lower respiratory infections,liverpool,4.261429059428238,54708.40690645047
Deaths,Female,50 to 54,motor vehicle road injuries,liverpool,0.42026743271507205,54708.40690645051
Deaths,Female,50 to 54,motorcyclist road injuries,liverpool,0.044299385968415574,54708.4069064505
Deaths,Female,50 to 54,multiple myeloma,liverpool,0.8704701919564296,54708.4069064505
Deaths,Female,50 to 54,neoplasms,liverpool,86.76499612180687,54708.40690645053
Deaths,Female,50 to 54,other road injuries,liverpool,0.019198731551851086,54708.40690645051
Deaths,Female,50 to 54,other transport injuries,liverpool,0.04120734210872634,54708.406906450546
Deaths,Female,50 to 54,parkinson's disease,liverpool,0.24689007974825322,54708.40690645051
Deaths,Female,50 to 54,pedestrian road injuries,liverpool,0.27211495228238164,54708.40690645051
Deaths,Female,50 to 54,road injuries,liverpool,0.8010711162046589,54708.40690645049
Deaths,Female,50 to 54,stomach cancer,liverpool,2.1502231740798647,54708.40690645047
Deaths,Female,50 to 54,stroke,liverpool,7.190316171833122,54708.40690645051
Deaths,Female,50 to 54,"tracheal, bronchus, and lung cancer",liverpool,18.779565480089737,54708.4069064505
Deaths,Female,50 to 54,uterine cancer,liverpool,1.4264195360174767,54708.406906450546
Deaths,Female,55 to 59,all causes,liverpool,264.99021133418887,54896.7216293414
Deaths,Female,55 to 59,alzheimer's disease and other dementias,liverpool,1.6065104083240165,54896.721629341344
Deaths,Female,55 to 59,bladder cancer,liverpool,1.8055561632037138,54896.721629341366
Deaths,Female,55 to 59,breast cancer,liverpool,29.848948677203023,54896.72162934143
Deaths,Female,55 to 59,cardiovascular diseases,liverpool,40.3068814542075,54896.72162934132
Deaths,Female,55 to 59,chronic myeloid leukemia,liverpool,0.10775344052092131,54896.72162934135
Deaths,Female,55 to 59,chronic obstructive pulmonary disease,liverpool,14.787156173541565,54896.721629341395
Deaths,Female,55 to 59,colon and rectum cancer,liverpool,12.755028851111039,54896.721629341395
Deaths,Female,55 to 59,cyclist road injuries,liverpool,0.04869724305548537,54896.72162934142
Deaths,Female,55 to 59,diabetes mellitus type 2,liverpool,1.7357419616985597,54896.72162934135
Deaths,Female,55 to 59,esophageal cancer,liverpool,4.683478088530655,54896.721629341395
Deaths,Female,55 to 59,ischemic heart disease,liverpool,19.78728020617724,54896.72162934142
Deaths,Female,55 to 59,kidney cancer,liverpool,2.7027003675293235,54896.72162934137
Deaths,Female,55 to 59,liver cancer,liverpool,3.1239051158405933,54896.72162934142
Deaths,Female,55 to 59,lower respiratory infections,liverpool,6.940739431831242,54896.72162934137
Deaths,Female,55 to 59,motor vehicle road injuries,liverpool,0.4598124271416107,54896.72162934133
Deaths,Female,55 to 59,motorcyclist road injuries,liverpool,0.046785018290933164,54896.72162934142
Deaths,Female,55 to 59,multiple myeloma,liverpool,1.607243915167278,54896.721629341446
Deaths,Female,55 to 59,neoplasms,liverpool,141.95619863553253,54896.72162934139
Deaths,Female,55 to 59,other road injuries,liverpool,0.022681408166575857,54896.721629341395
Deaths,Female,55 to 59,other transport injuries,liverpool,0.045595426551932536,54896.7216293414
Deaths,Female,55 to 59,parkinson's disease,liverpool,0.5233204076017185,54896.721629341366
Deaths,Female,55 to 59,pedestrian road injuries,liverpool,0.33539255033841175,54896.7216293414
Deaths,Female,55 to 59,road injuries,liverpool,0.9133686469930178,54896.72162934141
Deaths,Female,55 to 59,stomach cancer,liverpool,3.509530873531403,54896.72162934138
Deaths,Female,55 to 59,stroke,liverpool,10.962170675957116,54896.721629341395
Deaths,Female,55 to 59,"tracheal, bronchus, and lung cancer",liverpool,34.88039990207165,54896.72162934139
Deaths,Female,55 to 59,uterine cancer,liverpool,2.864955405262518,54896.72162934142
Deaths,Female,60 to 64,all causes,liverpool,378.93551468823654,47803.320343715444
Deaths,Female,60 to 64,alzheimer's disease and other dementias,liverpool,3.2233317823859604,47803.32034371541
Deaths,Female,60 to 64,bladder cancer,liverpool,2.900669625837472,47803.32034371545
Deaths,Female,60 to 64,breast cancer,liverpool,31.31175165988647,47803.3203437154
Deaths,Female,60 to 64,cardiovascular diseases,liverpool,65.13260972399782,47803.32034371538
Deaths,Female,60 to 64,chronic myeloid leukemia,liverpool,0.14766510510755693,47803.32034371541
Deaths,Female,60 to 64,chronic obstructive pulmonary disease,liverpool,32.966950428500994,47803.32034371541
Deaths,Female,60 to 64,colon and rectum cancer,liverpool,17.019240964253807,47803.3203437154
Deaths,Female,60 to 64,cyclist road injuries,liverpool,0.03432840944684348,47803.3203437154
Deaths,Female,60 to 64,diabetes mellitus type 2,liverpool,2.5413469176150265,47803.32034371539
Deaths,Female,60 to 64,esophageal cancer,liverpool,7.056727498256705,47803.3203437154
Deaths,Female,60 to 64,ischemic heart disease,liverpool,33.68592282545368,47803.32034371543
Deaths,Female,60 to 64,kidney cancer,liverpool,4.134956986442492,47803.32034371543
Deaths,Female,60 to 64,liver cancer,liverpool,4.494250004130478,47803.32034371537
Deaths,Female,60 to 64,lower respiratory infections,liverpool,10.319412425234063,47803.32034371541
Deaths,Female,60 to 64,motor vehicle road injuries,liverpool,0.41373713639651216,47803.32034371539
Deaths,Female,60 to 64,motorcyclist road injuries,liverpool,0.02791364079205995,47803.320343715415
Deaths,Female,60 to 64,multiple myeloma,liverpool,2.8735049777266957,47803.32034371546
Deaths,Female,60 to 64,neoplasms,liverpool,199.13981053711973,47803.32034371544
